,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Weekly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Weekly,en_allocation_status_Weekly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Weekly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Weekly,next_refresh_base_gallons_Weekly,remaining_gallons_Weekly,additional_gallons_allowed_Weekly,additional_gallons_remaining_Weekly,staging_id_Weekly,execution_date_Weekly,customer_name_Weekly,base_gallons_Daily,base_gallons_Monthly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Daily,beginning_gallons_Monthly,en_allocation_status_Daily,en_allocation_status_Monthly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Daily,alerts_ratability_Monthly,next_refresh_date_Daily,next_refresh_date_Monthly,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Daily,remaining_gallons_Monthly,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,execution_date_Daily,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-06-11,2015-06-11 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,47604,1,w3,0,0,28605,143077,Available,100%,100,Above Trend,w2,0,2015-06-12 00:00:00,Contract,-1,95473,0,0,262488,2015-06-11 14:43:57,Mansfield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,False,0,0,0,0,0,0,114472,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-12,2015-06-12 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,19600,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,123477,0,0,277632,2015-06-12 14:20:34,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-13,2015-06-13 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,19600,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,123477,0,0,319132,2015-06-13 22:03:27,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-14,2015-06-14 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,19600,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,123477,0,0,360955,2015-06-14 22:03:20,Mansfield,0,0,1,0,3,20404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-15,2015-06-15 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,40004,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,103073,0,0,411821,2015-06-15 22:03:23,Mansfield,0,0,1,0,3,47503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-16,2015-06-16 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,87507,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,55570,0,0,459686,2015-06-16 22:03:21,Mansfield,0,0,1,0,3,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-17,2015-06-17 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,95007,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,48070,0,0,509823,2015-06-17 22:03:35,Mansfield,0,0,1,0,3,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-18,2015-06-18 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,102007,1,w4,0,0,0,143077,Available,100%,100,Above Trend,w3,0,2015-06-19 00:00:00,Contract,-1,41070,0,0,560915,2015-06-18 22:03:27,Mansfield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-19,2015-06-19 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,7502,1,w5,0,0,0,143077,Available,100%,100,Above Trend,w4,0,2015-06-26 00:00:00,Contract,-1,135575,0,0,609645,2015-06-19 22:06:30,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-20,2015-06-20 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,7502,1,w5,0,0,0,143077,Available,100%,100,Above Trend,w4,0,2015-06-26 00:00:00,Contract,-1,135575,0,0,657294,2015-06-20 22:03:24,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-21,2015-06-21 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,7502,1,w5,0,0,0,143077,Available,100%,100,Above Trend,w4,0,2015-06-26 00:00:00,Contract,-1,135575,0,0,700594,2015-06-21 22:03:32,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-22,2015-06-22 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,7502,1,w5,0,0,0,143077,Available,100%,100,Below Trend,w4,0,2015-06-26 00:00:00,Contract,-1,135575,0,0,749694,2015-06-22 22:03:29,Mansfield,0,0,1,0,3,7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-23,2015-06-23 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,14503,1,w5,0,0,0,143077,Available,100%,100,Above Trend,w4,0,2015-06-26 00:00:00,Contract,-1,128574,0,0,800044,2015-06-23 22:04:02,Mansfield,0,0,1,0,3,34406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-24,2015-06-24 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,48909,1,w5,0,0,0,143077,Available,100%,100,Above Trend,w4,0,2015-06-26 00:00:00,Contract,-1,94168,0,0,847124,2015-06-24 22:02:33,Mansfield,0,0,1,0,3,14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-25,2015-06-25 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,63111,1,w5,0,0,0,143077,Available,100%,100,Above Trend,w4,0,2015-06-26 00:00:00,Contract,-1,79966,0,0,899348,2015-06-25 22:02:28,Mansfield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-26,2015-06-26 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,20501,1,w6,0,0,0,143077,Available,100%,100,Above Trend,w5,0,2015-07-03 00:00:00,Contract,-1,122576,0,0,950892,2015-06-26 22:02:32,Mansfield,0,0,1,0,3,12001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-27,2015-06-27 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,32502,1,w6,0,0,0,143077,Available,100%,100,Above Trend,w5,0,2015-07-03 00:00:00,Contract,-1,110575,0,0,1002472,2015-06-27 22:02:42,Mansfield,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-28,2015-06-28 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,32502,1,w6,0,0,0,143077,Available,100%,100,Above Trend,w5,0,2015-07-03 00:00:00,Contract,-1,110575,0,0,1048812,2015-06-28 22:02:40,Mansfield,0,0,1,0,3,27003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-29,2015-06-29 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,59505,1,w6,0,0,0,143077,Available,100%,100,Above Trend,w5,0,2015-07-03 00:00:00,Contract,-1,83572,0,0,1100188,2015-06-29 22:02:46,Mansfield,0,0,1,0,3,12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
2015-06-30,2015-06-30 00:00:00,Husky,MANSFIELD ULSD CONTRACT ROMULUS,MANSFIELD ULSD CONTRACT- ROMULUS,Diesel,143077,72008,1,w6,0,0,0,143077,Available,100%,100,Above Trend,w5,0,2015-07-03 00:00:00,Contract,-1,71069,0,0,1140004,2015-06-30 22:02:41,Mansfield,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143077,0,0,143077,False,True,0,True,0,0,0,0,143077,-1,-1,-1,-1,-1,0,143077.0,20440.0,613200.0,-1,0,0
