,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,16998,17617,0,0,05/15 00:00:00 EDT,,87 Gas,Weekly,2,2015-05-12 16:42:08,121529,Mansfield,2015-05-12
1,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,25698,8917,0,0,05/15 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-13 13:22:06,125038,Mansfield,2015-05-13
2,Husky,Contract,Above Trend,Out,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,39198,-4583,0,0,05/15 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-14 11:07:22,127944,Mansfield,2015-05-14
3,Husky,Contract,Below Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,0,34615,0,0,05/22 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-15 12:45:44,135202,Mansfield,2015-05-15
4,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,8500,26115,0,0,05/22 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-16 10:16:59,138683,Mansfield,2015-05-16
5,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,8500,26115,0,0,05/22 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-17 10:16:32,141493,Mansfield,2015-05-17
6,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,8500,26115,0,0,05/22 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-19 04:47:30,148819,Mansfield,2015-05-19
7,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,26700,7915,0,0,05/22 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-20 08:49:10,156634,Mansfield,2015-05-20
8,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,26700,7915,0,0,05/22 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-21 08:00:31,161378,Mansfield,2015-05-21
9,Husky,Contract,Below Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,0,34615,0,0,05/29 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-22 00:44:33,164202,Mansfield,2015-05-22
10,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,23102,11513,0,0,05/29 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-23 05:57:12,169491,Mansfield,2015-05-23
11,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,23102,11513,0,0,05/29 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-25 06:27:55,174777,Mansfield,2015-05-25
12,Husky,Contract,Above Trend,Out,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,31602,3013,0,0,05/29 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-27 07:37:00,180828,Mansfield,2015-05-27
13,Husky,Contract,Below Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,0,34615,0,0,06/05 00:00:00 EDT,,87 Gas,Weekly,1,2015-05-29 00:52:50,186113,Mansfield,2015-05-29
14,Husky,Contract,Below Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,0,34615,0,0,06/05 00:00:00 EDT,,87 Gas,Weekly,1,2015-06-01 05:51:12,191172,Mansfield,2015-06-01
15,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,8500,26115,0,0,06/05 00:00:00 EDT,,87 Gas,Weekly,1,2015-06-02 02:03:52,196351,Mansfield,2015-06-02
16,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,25198,9417,0,0,06/05 00:00:00 EDT,,87 Gas,Weekly,1,2015-06-03 01:44:22,201402,Mansfield,2015-06-03
17,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,25198,9417,0,0,06/05 00:00:00 EDT,,87 Gas,Weekly,1,2015-06-04 06:07:22,206461,Mansfield,2015-06-04
18,Husky,Contract,Below Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,0,34615,0,0,06/12 00:00:00 EDT,,87 Gas,Weekly,1,2015-06-05 00:40:35,211520,Mansfield,2015-06-05
19,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,8501,26114,0,0,06/12 00:00:00 EDT,,87 Gas,Weekly,2,2015-06-08 12:44:19,221764,Mansfield,2015-06-08
20,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,16003,18612,0,0,06/12 00:00:00 EDT,,87 Gas,Weekly,1,2015-06-09 01:04:37,226822,Mansfield,2015-06-09
21,Husky,Contract,Above Trend,Out,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,33005,1610,0,0,06/12 00:00:00 EDT,,87 Gas,Weekly,3,2015-06-10 16:23:03,242060,Mansfield,2015-06-10
22,Husky,Contract,Above Trend,Out,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,33005,1610,0,0,06/12 00:00:00 EDT,,87 Gas,Weekly,4,2015-06-11 14:43:57,262484,Mansfield,2015-06-11
23,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,4300,30315,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,3,2015-06-12 14:20:34,277628,Mansfield,2015-06-12
24,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,12802,21813,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,8,2015-06-13 22:03:27,319128,Mansfield,2015-06-13
25,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,12802,21813,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-14 22:03:20,360951,Mansfield,2015-06-14
26,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,12802,21813,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-15 22:03:23,411817,Mansfield,2015-06-15
27,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,29800,4815,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-16 22:03:21,459682,Mansfield,2015-06-16
28,Husky,Contract,Above Trend,Out,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,36299,-1684,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-17 22:03:35,509819,Mansfield,2015-06-17
29,Husky,Contract,Above Trend,Out,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,36299,-1684,0,0,06/19 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-18 22:03:27,560911,Mansfield,2015-06-18
30,Husky,Contract,Below Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,0,34615,0,0,06/26 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-19 22:06:30,609641,Mansfield,2015-06-19
31,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,4500,30115,0,0,06/26 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-20 22:03:24,657290,Mansfield,2015-06-20
32,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,4500,30115,0,0,06/26 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-21 22:03:32,700590,Mansfield,2015-06-21
33,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,11100,23515,0,0,06/26 00:00:00 EDT,,87 Gas,Weekly,10,2015-06-22 22:03:29,749690,Mansfield,2015-06-22
34,Husky,Contract,Above Trend,Available,100%,MANSFIELD GAS AT AKRON,34615,34615,MANSFIELD GAS CONTRACT- AKRON,11100,23515,0,0,06/26 00:00:00 EDT,,87 Gas,Weekly,9,2015-06-23 22:04:02,800040,Mansfield,2015-06-23
