,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-11-01,2015-11-01 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,22581,158065,1,0,3,7499,7499,80510,1,w1,7499,0,0,45162,173872,Available,Available,200%,200,110%,110,-1,-1,11/02 00:00:00 EST,w1,0,2015-11-04 00:00:00,Contract,Contract,22581,22581,140000,37663,93362,0,0,0,0,7361798,7361799,2015-11-01 22:00:17,2015-11-01 22:00:17,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22581,0,158065,45162,0,173871,False,False,0,True,0,0,45162,0,173872,-1,-1,-1,-1,0.0,0,158065.0,22581.0,677430.0,-1,0,1
2015-11-02,2015-11-02 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,22581,158065,3,95522,3,15012,15012,95522,1,w1,15012,0,15012,45162,173872,Available,Available,200%,200,110%,110,-1,-1,11/03 00:00:00 EST,w1,0,2015-11-04 00:00:00,Contract,Contract,22581,22581,140000,30150,78350,0,0,0,0,7411417,7411418,2015-11-02 22:00:17,2015-11-02 22:00:17,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22581,0,158065,45162,0,173872,False,False,95522,True,0,0,-50360,0,158860,-1,-1,-1,-1,533.0,0,158065.0,22581.0,677430.0,-1,0,0
2015-11-03,2015-11-03 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,22581,158065,0,0,0,0,0,95522,0,w1,0,0,95522,45162,173872,Available,Available,200%,200,110%,110,-1,-1,11/04 00:00:00 EST,w1,0,2015-11-04 00:00:00,Contract,Contract,20000,22581,140000,45162,78350,0,0,0,0,7441016,7441017,2015-11-03 09:00:18,2015-11-03 09:00:18,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22581,0,158065,45162,0,173872,False,False,95522,True,0,0,45162,0,78350,-1,-1,-1,-1,0.0,0,158065.0,22581.0,677430.0,-1,0,0
2015-11-04,2015-11-04 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,3,37006,0,22507,22507,22507,1,w2,22507,0,8008,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/05 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,17493,131493,0,0,0,0,7696518,7696519,2015-11-04 23:30:19,2015-11-04 23:30:19,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,37006,False,0,0,2994,0,145992,-1,-1,-1,-1,133.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-05,2015-11-05 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,0,14499,0,14499,14499,37006,0,w2,14499,0,37006,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/06 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,25501,116994,0,0,0,0,7816007,7816008,2015-11-05 13:00:16,2015-11-05 13:00:16,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,51505,False,0,0,25501,0,116994,-1,-1,-1,-1,0.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-06,2015-11-06 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,1,27193,0,27193,27193,64199,1,w2,27193,0,64199,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/07 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,12807,89801,0,0,0,0,7882529,7882530,2015-11-06 22:00:17,2015-11-06 22:00:17,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,78698,False,0,0,12807,0,89801,-1,-1,-1,-1,133.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-07,2015-11-07 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,3,0,0,0,0,64199,1,w2,0,0,64199,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/08 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,40000,89801,0,0,0,0,7926027,7926028,2015-11-07 22:00:20,2015-11-07 22:00:20,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,78698,False,0,0,40000,0,89801,-1,-1,-1,-1,0.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-08,2015-11-08 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,3,0,0,0,0,64199,0,w2,0,0,64199,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/09 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,40000,89801,0,0,0,0,7979611,7979612,2015-11-08 23:29:17,2015-11-08 23:29:17,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,78698,False,0,0,40000,0,89801,-1,-1,-1,-1,0.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-09,2015-11-09 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,0,7301,0,7301,7301,71500,0,w2,7301,0,71500,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/10 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,32699,82500,0,0,0,0,8021904,8021905,2015-11-09 19:00:20,2015-11-09 19:00:20,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,85999,False,0,0,32699,0,82500,-1,-1,-1,-1,0.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-10,2015-11-10 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,1,7508,0,15012,15012,86512,1,w2,15012,0,79008,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/11 00:00:00 EST,w2,0,2015-11-11 00:00:00,Contract,Contract,20000,20000,140000,24988,67488,0,0,0,0,8076896,8076897,2015-11-10 23:19:48,2015-11-10 23:19:48,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,93507,False,0,0,32492,0,74992,-1,-1,-1,-1,0.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-11,2015-11-11 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,3,22513,3,15009,7504,7504,1,w3,7504,0,0,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/12 00:00:00 EST,w3,0,2015-11-18 00:00:00,Contract,Contract,20000,20000,140000,32496,146496,0,0,0,0,8111353,8111354,2015-11-11 13:00:19,2015-11-11 13:00:19,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,False,False,22513,False,0,0,17487,0,154000,-1,-1,-1,-1,200.0,0,140000.0,20000.0,600000.0,-1,0,0
2015-11-12,2015-11-12 00:00:00,BP,Channel: 50 - Commercial,DORAVILLE GA - BP (PLANT 0435),DIESEL,20000,140000,0,7504,3,7504,7504,22513,0,w3,7504,0,22513,40000,154000,Available,Available,200%,200,110%,110,-1,-1,11/13 00:00:00 EST,w3,0,2015-11-18 00:00:00,Contract,Contract,20000,20000,140000,32496,131487,0,0,0,0,8181658,8181659,2015-11-12 22:00:17,2015-11-12 22:00:17,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,140000,40000,0,154000,True,False,30017,False,0,0,32496,0,131487,-1,-1,-1,-1,0.0,0,140000.0,20000.0,600000.0,-1,0,0
