,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-11-01,2015-11-01 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,141129,1,0,3,0,-1,146458,1,w1,-1,0,0,-1,155242,-1,Available,-1,100,110%,110,-1,-1,-1,w1,0,2015-11-04 00:00:00,-1,Contract,-1,-1,116667,-1,8784,-1,0,-1,0,-1,7361820,-1,2015-11-01 22:00:17,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,141129,-1,0,155241,True,False,0,0,0,0,-1,0,155242,-1,-1,-1,-1,-1,0,141129.0,20161.0,604830.0,-1,1,1
2015-11-02,2015-11-02 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,141129,0,-1,0,-1,-1,161459,0,w1,-1,0,161459,-1,155242,-1,Out,-1,100,110%,110,-1,-1,-1,w1,0,2015-11-04 00:00:00,-1,Contract,-1,-1,116667,-1,-6217,-1,0,-1,0,-1,7411438,-1,2015-11-02 22:00:17,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,141129,-1,0,155242,False,False,0,0,0,0,-1,0,-6217,-1,-1,-1,-1,-1,0,141129.0,20161.0,604830.0,-1,0,0
2015-11-03,2015-11-03 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,141129,0,-1,0,-1,-1,161459,0,w1,-1,0,161459,-1,155242,-1,Out,-1,100,110%,110,-1,-1,-1,w1,0,2015-11-04 00:00:00,-1,Contract,-1,-1,116667,-1,-6217,-1,0,-1,0,-1,7441037,-1,2015-11-03 09:00:18,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,141129,-1,0,155242,False,False,0,0,0,0,-1,0,-6217,-1,-1,-1,-1,-1,100,141129.0,20161.0,604830.0,-1,0,0
2015-11-04,2015-11-04 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,3,0,1,0,-1,0,0,w2,-1,0,0,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,128334,-1,0,-1,0,-1,7696539,-1,2015-11-04 23:30:19,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,True,True,0,0,0,0,-1,0,128334,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-05,2015-11-05 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,36500,0,w2,-1,0,36500,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,91834,-1,0,-1,0,-1,7816028,-1,2015-11-05 13:00:16,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,91834,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-06,2015-11-06 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,75812,0,w2,-1,0,75812,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,52522,-1,0,-1,0,-1,7882550,-1,2015-11-06 22:00:17,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,52522,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-07,2015-11-07 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,83312,0,w2,-1,0,83312,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,45022,-1,0,-1,0,-1,7926049,-1,2015-11-07 22:00:20,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,45022,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-08,2015-11-08 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,83312,0,w2,-1,0,83312,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,45022,-1,0,-1,0,-1,7979633,-1,2015-11-08 23:29:17,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,45022,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-09,2015-11-09 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,94812,0,w2,-1,0,94812,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,33522,-1,0,-1,0,-1,8021926,-1,2015-11-09 19:00:20,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,33522,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-10,2015-11-10 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,120812,0,w2,-1,0,120812,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w2,0,2015-11-11 00:00:00,-1,Contract,-1,-1,116667,-1,7522,-1,0,-1,0,-1,8076918,-1,2015-11-10 23:19:48,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,7522,-1,-1,-1,-1,-1,100,116667.0,16667.0,500010.0,-1,0,0
2015-11-11,2015-11-11 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,3,23001,1,23001,-1,23001,0,w3,-1,0,23001,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,105333,-1,0,-1,0,-1,8111375,-1,2015-11-11 13:00:19,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,True,True,0,0,0,0,-1,0,105333,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-12,2015-11-12 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,65002,0,w3,-1,0,65002,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,63332,-1,0,-1,0,-1,8181680,-1,2015-11-12 22:00:17,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,63332,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-13,2015-11-13 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,91302,0,w3,-1,0,91302,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,37032,-1,0,-1,0,-1,8227627,-1,2015-11-13 22:00:17,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,37032,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-14,2015-11-14 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,0,-1,0,-1,-1,91302,0,w3,-1,0,91302,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,37032,-1,0,-1,0,-1,8262496,-1,2015-11-14 22:00:23,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,False,False,0,0,0,0,-1,0,37032,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
2015-11-15,2015-11-15 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,127500,0,-1,0,-1,-1,91302,0,w3,-1,0,91302,-1,140250,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,48948,-1,0,-1,0,-1,8297257,-1,2015-11-15 22:00:23,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,127500,-1,0,140250,False,False,0,0,0,0,-1,0,48948,-1,-1,-1,-1,-1,0,127500.0,18214.0,546420.0,-1,0,0
2015-11-16,2015-11-16 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,127500,0,-1,0,-1,-1,121004,0,w3,-1,0,121004,-1,140250,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,19246,-1,0,-1,0,-1,8355579,-1,2015-11-16 22:00:24,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,127500,-1,0,140250,False,False,0,0,0,0,-1,0,19246,-1,-1,-1,-1,-1,0,127500.0,18214.0,546420.0,-1,0,0
2015-11-17,2015-11-17 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,127500,0,-1,0,-1,-1,121004,0,w3,-1,0,121004,-1,140250,-1,Available,-1,100,110%,110,-1,-1,-1,w3,0,2015-11-18 00:00:00,-1,Contract,-1,-1,116667,-1,19246,-1,0,-1,0,-1,8414850,-1,2015-11-17 22:00:22,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,127500,-1,0,140250,False,False,0,0,0,0,-1,0,19246,-1,-1,-1,-1,-1,0,127500.0,18214.0,546420.0,-1,0,0
2015-11-18,2015-11-18 00:00:00,BP,Channel: 50 - Commercial,RICHMOND VA - BUCKEYE (PLANT 9126),DIESEL,-1,116667,3,8000,1,8000,-1,8000,0,w4,-1,0,8000,-1,128334,-1,Available,-1,100,110%,110,-1,-1,-1,w4,0,2015-11-25 00:00:00,-1,Contract,-1,-1,116667,-1,120334,-1,0,-1,0,-1,8478707,-1,2015-11-18 22:00:20,-1,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,116667,-1,0,128334,True,True,0,0,0,0,-1,0,120334,-1,-1,-1,-1,-1,0,116667.0,16667.0,500010.0,-1,0,0
