,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,1154,1731,ALBANY NY GLOBAL EX - 00B6,0,1731,0,0,11/02 00:00:00 EST,1154,ULSD,Daily,10,2015-11-01 22:05:41,7363638,Mansfield,2015-11-01
1,Exxon,Contract,On Track,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,8075,11305,ALBANY NY GLOBAL EX - 00B6,7502,3803,0,0,11/05 00:00:00 EST,8075,ULSD,Weekly,10,2015-11-01 22:05:41,7363639,Mansfield,2015-11-01
2,Exxon,Contract,Above Trend,Out,150%,MANSFIELD OIL COMPANY OF 106305 WS,1154,1731,ALBANY NY GLOBAL EX - 00B6,8105,0,2699,-3675,11/04 00:00:00 EST,1154,ULSD,Daily,13,2015-11-03 22:03:53,7474508,Mansfield,2015-11-03
3,Exxon,Contract,Above Trend,Out,140%,MANSFIELD OIL COMPANY OF 106305 WS,8075,11305,ALBANY NY GLOBAL EX - 00B6,15607,2072,2699,-3675,11/05 00:00:00 EST,8075,ULSD,Weekly,13,2015-11-03 22:03:53,7474509,Mansfield,2015-11-03
4,Exxon,Contract,Above Trend,Out,150%,MANSFIELD OIL COMPANY OF 106305 WS,1154,1731,ALBANY NY GLOBAL EX - 00B6,6003,0,2699,-7947,11/05 00:00:00 EST,1154,ULSD,Daily,50,2015-11-04 23:34:54,7698352,Mansfield,2015-11-04
5,Exxon,Contract,Above Trend,Out,140%,MANSFIELD OIL COMPANY OF 106305 WS,8075,11305,ALBANY NY GLOBAL EX - 00B6,21610,341,2699,-7947,11/05 00:00:00 EST,8075,ULSD,Weekly,50,2015-11-04 23:34:54,7698353,Mansfield,2015-11-04
6,Exxon,Contract,Above Trend,Out,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,17505,-703,1500,-7502,11/07 00:00:00 EST,5200,ULSD,Daily,9,2015-11-06 22:07:09,7884681,Mansfield,2015-11-06
7,Exxon,Contract,Above Trend,Out,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,25006,34956,1500,-7502,11/12 00:00:00 EST,36400,ULSD,Weekly,9,2015-11-06 22:07:09,7884682,Mansfield,2015-11-06
8,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/08 00:00:00 EST,5200,ULSD,Daily,10,2015-11-07 22:09:30,7928179,Mansfield,2015-11-07
9,Exxon,Contract,On Track,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,25006,34956,0,0,11/12 00:00:00 EST,36400,ULSD,Weekly,10,2015-11-07 22:09:30,7928180,Mansfield,2015-11-07
10,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/09 00:00:00 EST,5200,ULSD,Daily,10,2015-11-08 22:05:08,7976085,Mansfield,2015-11-08
11,Exxon,Contract,On Track,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,25006,34956,0,0,11/12 00:00:00 EST,36400,ULSD,Weekly,10,2015-11-08 22:05:08,7976086,Mansfield,2015-11-08
12,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/10 00:00:00 EST,5200,ULSD,Daily,10,2015-11-09 22:00:27,8026097,Mansfield,2015-11-09
13,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,25006,34956,0,0,11/12 00:00:00 EST,36400,ULSD,Weekly,10,2015-11-09 22:00:27,8026098,Mansfield,2015-11-09
14,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/11 00:00:00 EST,5200,ULSD,Daily,11,2015-11-10 23:25:03,8078730,Mansfield,2015-11-10
15,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,25006,34956,0,0,11/12 00:00:00 EST,36400,ULSD,Weekly,11,2015-11-10 23:25:03,8078731,Mansfield,2015-11-10
16,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/12 00:00:00 EST,5200,ULSD,Daily,9,2015-11-11 22:04:32,8130219,Mansfield,2015-11-11
17,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,25006,34956,0,0,11/12 00:00:00 EST,36400,ULSD,Weekly,9,2015-11-11 22:04:32,8130220,Mansfield,2015-11-11
18,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/13 00:00:00 EST,5200,ULSD,Daily,11,2015-11-12 22:05:07,8182981,Mansfield,2015-11-12
19,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,0,50960,0,0,11/19 00:00:00 EST,36400,ULSD,Weekly,11,2015-11-12 22:05:07,8182982,Mansfield,2015-11-12
20,Exxon,Contract,Above Trend,Out,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,9001,-1201,0,0,11/14 00:00:00 EST,5200,ULSD,Daily,10,2015-11-13 22:05:06,8227649,Mansfield,2015-11-13
21,Exxon,Contract,Below Trend,Out,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,9001,41959,0,0,11/19 00:00:00 EST,36400,ULSD,Weekly,10,2015-11-13 22:05:06,8227650,Mansfield,2015-11-13
22,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/15 00:00:00 EST,5200,ULSD,Daily,10,2015-11-14 22:05:17,8264543,Mansfield,2015-11-14
23,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,9001,41959,0,0,11/19 00:00:00 EST,36400,ULSD,Weekly,10,2015-11-14 22:05:17,8264544,Mansfield,2015-11-14
24,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,5200,7800,ALBANY NY GLOBAL EX - 00B6,0,7800,0,0,11/16 00:00:00 EST,5200,ULSD,Daily,10,2015-11-15 22:05:08,8299049,Mansfield,2015-11-15
25,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,36400,50960,ALBANY NY GLOBAL EX - 00B6,9001,41959,0,0,11/19 00:00:00 EST,36400,ULSD,Weekly,10,2015-11-15 22:05:08,8299050,Mansfield,2015-11-15
