,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-07-01,2015-07-01 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,40710.0,0,40710.0,40710.0,40710.0,0,40710.0,142591,1,w1,40710.0,0,40710.0,-1.0,50400.0,1008000.0,294000.0,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Above Trend,Below Trend,-1,07/02 00:00:00 CDT,08/01 00:00:00 CDT,w1,0,2015-07-02 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,9690.0,967290.0,151409.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1196005,1196007,1196006,-1,2015-07-01 22:09:58,2015-07-01 22:09:58,2015-07-01 22:09:58,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,True,False,40710,True,40710.0,True,9690,967290,253290,-1,-1,-1,125.0,162.0,17.0,235200.0,33600.0,1041600.0,125.0,1,1
2015-07-02,2015-07-02 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,36501.0,3,36501.0,32701.0,73411.0,0,73411.0,32701,1,w2,32701.0,0,36501.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Above Trend,On Track,-1,07/03 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,17699.0,934589.0,261299.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1232283,1232285,1232284,-1,2015-07-02 15:10:07,2015-07-02 15:10:07,2015-07-02 15:10:07,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,False,True,36501,True,77211.0,True,13899,934589,257499,-1,-1,-1,113.0,217.0,inf,235200.0,33600.0,1041600.0,119.0,0,0
2015-07-03,2015-07-03 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,800.0,3,800.0,0.0,77211.0,0,77211.0,36501,1,w2,0.0,0,37301.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,Below Trend,-1,07/04 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,50400.0,930789.0,257499.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1243906,1243908,1243907,-1,2015-07-03 09:04:56,2015-07-03 09:04:56,2015-07-03 09:04:56,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,False,True,37301,True,78011.0,True,49600,930789,256699,-1,-1,-1,79.0,10.0,inf,235200.0,33600.0,1041600.0,80.0,0,0
2015-07-04,2015-07-04 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,0.0,3,0.0,0.0,78011.0,0,78011.0,37301,1,w2,0.0,0,37301.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,07/05 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,50400.0,929989.0,256699.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1254437,1254439,1254438,-1,2015-07-04 08:09:52,2015-07-04 08:09:52,2015-07-04 08:09:52,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,True,True,37301,True,78011.0,True,50400,929989,256699,-1,-1,-1,60.0,0.0,inf,235200.0,33600.0,1041600.0,60.0,1,1
2015-07-05,2015-07-05 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,0.0,3,0.0,0.0,78011.0,0,78011.0,37301,1,w2,0.0,0,37301.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,07/06 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,50400.0,929989.0,256699.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1264809,1264811,1264810,-1,2015-07-05 08:09:59,2015-07-05 08:09:59,2015-07-05 08:09:59,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,True,True,37301,True,78011.0,True,50400,929989,256699,-1,-1,-1,48.0,0.0,inf,235200.0,33600.0,1041600.0,48.0,1,1
2015-07-06,2015-07-06 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,38600.0,3,38600.0,7500.0,85511.0,0,85511.0,44801,1,w2,7500.0,0,75901.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,07/07 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,42900.0,922489.0,249199.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1275181,1275183,1275182,-1,2015-07-06 08:10:41,2015-07-06 08:10:41,2015-07-06 08:10:41,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,False,True,75901,True,116611.0,True,11800,922489,218099,-1,-1,-1,44.0,460.0,inf,235200.0,33600.0,1041600.0,60.0,0,0
2015-07-07,2015-07-07 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,4425.0,3,4425.0,4425.0,121036.0,0,121036.0,80326,1,w2,4425.0,0,80326.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,07/08 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,45975.0,886964.0,213674.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1295291,1295293,1295292,-1,2015-07-07 22:20:33,2015-07-07 22:20:33,2015-07-07 22:20:33,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,True,True,80326,True,121036.0,True,45975,886964,213674,-1,-1,-1,53.0,18.0,inf,235200.0,33600.0,1041600.0,53.0,1,1
2015-07-08,2015-07-08 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,3350.0,0,0.0,0.0,121036.0,0,121036.0,80326,1,w2,0.0,0,83676.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,07/09 00:00:00 CDT,08/01 00:00:00 CDT,w2,0,2015-07-09 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,50400.0,886964.0,213674.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1316688,1316690,1316689,-1,2015-07-08 12:10:45,2015-07-08 12:10:45,2015-07-08 12:10:45,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,True,True,83676,True,124386.0,True,47050,886964,210324,-1,-1,-1,47.0,40.0,36.0,235200.0,33600.0,1041600.0,48.0,1,0
2015-07-09,2015-07-09 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,6500.0,3,6500.0,4000.0,128386.0,0,128386.0,4000,1,w3,4000.0,0,6500.0,-1.0,50400.0,1008000.0,294000.0,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,07/10 00:00:00 CDT,08/01 00:00:00 CDT,w3,0,2015-07-16 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,46400.0,879614.0,290000.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1323167,1323169,1323168,-1,2015-07-09 15:24:02,2015-07-09 15:24:02,2015-07-09 15:24:02,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,False,True,6500,True,130886.0,True,43900,879614,287500,-1,-1,-1,44.0,39.0,inf,235200.0,33600.0,1041600.0,45.0,0,0
2015-07-10,2015-07-10 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1.0,33600.0,1008000.0,235200.0,-1.0,1,42100.0,3,42100.0,39500.0,170386.0,0,170386.0,46000,1,w3,39500.0,0,48600.0,-1.0,50400.0,1008000.0,294000.0,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,07/11 00:00:00 CDT,08/01 00:00:00 CDT,w3,0,2015-07-16 00:00:00,-1,Contract,Contract,Contract,-1,33600.0,-1,1008000.0,-1,-1,-1.0,10900.0,837614.0,248000.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1,1376788,1376790,1376789,-1,2015-07-10 22:05:47,2015-07-10 22:05:47,2015-07-10 22:05:47,-1,Mansfield,Mansfield,Mansfield,33600,1008000,235200,50400,1008000,294000,False,True,48600,True,172986.0,True,8300,837614,245400,-1,-1,-1,52.0,167.0,inf,235200.0,33600.0,1041600.0,53.0,0,0
