,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,2092,3138,ALBANY NY GLOBAL EX - 00B6,0,3138,0,0,09/03 00:00:00 EDT,2092,ULSD,Daily,9,2015-09-02 19:04:54,4314915,Mansfield,2015-09-02
1,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,14645,20503,ALBANY NY GLOBAL EX - 00B6,7508,12995,0,0,09/03 00:00:00 EDT,14645,ULSD,Weekly,9,2015-09-02 19:04:54,4314916,Mansfield,2015-09-02
2,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,2092,3138,ALBANY NY GLOBAL EX - 00B6,0,3138,0,0,09/04 00:00:00 EDT,2092,ULSD,Daily,10,2015-09-03 22:05:38,4374258,Mansfield,2015-09-03
3,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,14645,20503,ALBANY NY GLOBAL EX - 00B6,0,20503,0,0,09/10 00:00:00 EDT,14645,ULSD,Weekly,10,2015-09-03 22:05:38,4374259,Mansfield,2015-09-03
4,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,2092,3138,ALBANY NY GLOBAL EX - 00B6,0,3138,0,0,09/05 00:00:00 EDT,2092,ULSD,Daily,10,2015-09-04 22:00:21,4432455,Mansfield,2015-09-04
5,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,14645,20503,ALBANY NY GLOBAL EX - 00B6,0,20503,0,0,09/10 00:00:00 EDT,14645,ULSD,Weekly,10,2015-09-04 22:00:21,4432456,Mansfield,2015-09-04
6,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,2092,3138,ALBANY NY GLOBAL EX - 00B6,0,3138,0,0,09/06 00:00:00 EDT,2092,ULSD,Daily,10,2015-09-05 22:00:24,4485479,Mansfield,2015-09-05
7,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,14645,20503,ALBANY NY GLOBAL EX - 00B6,0,20503,0,0,09/10 00:00:00 EDT,14645,ULSD,Weekly,10,2015-09-05 22:00:24,4485480,Mansfield,2015-09-05
8,Exxon,Contract,Below Trend,Available,150%,MANSFIELD OIL COMPANY OF 106305 WS,2092,3138,ALBANY NY GLOBAL EX - 00B6,0,3138,0,0,09/07 00:00:00 EDT,2092,ULSD,Daily,10,2015-09-06 22:05:37,4539904,Mansfield,2015-09-06
9,Exxon,Contract,Below Trend,Available,140%,MANSFIELD OIL COMPANY OF 106305 WS,14645,20503,ALBANY NY GLOBAL EX - 00B6,0,20503,0,0,09/10 00:00:00 EDT,14645,ULSD,Weekly,10,2015-09-06 22:05:37,4539905,Mansfield,2015-09-06
