,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/02 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-01 22:00:08,1191386,Mansfield,2015-07-01
1,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/03 00:00:00 MDT,,DISTILLATES,Daily,7,2015-07-02 15:00:12,1227760,Mansfield,2015-07-02
2,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/04 00:00:00 MDT,,DISTILLATES,Daily,2,2015-07-03 08:53:53,1239510,Mansfield,2015-07-03
3,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/05 00:00:00 MDT,,DISTILLATES,Daily,2,2015-07-04 08:00:07,1249906,Mansfield,2015-07-04
4,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/06 00:00:00 MDT,,DISTILLATES,Daily,2,2015-07-05 08:00:09,1260278,Mansfield,2015-07-05
5,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/07 00:00:00 MDT,,DISTILLATES,Daily,2,2015-07-06 08:01:06,1270650,Mansfield,2015-07-06
6,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/08 00:00:00 MDT,,DISTILLATES,Daily,4,2015-07-07 22:01:08,1291872,Mansfield,2015-07-07
7,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/09 00:00:00 MDT,,DISTILLATES,Daily,2,2015-07-08 12:01:05,1312120,Mansfield,2015-07-08
8,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/11 00:00:00 MDT,,DISTILLATES,Daily,9,2015-07-10 22:01:07,1372868,Mansfield,2015-07-10
9,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/12 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-11 22:01:05,1428036,Mansfield,2015-07-11
10,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/13 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-12 22:01:08,1481319,Mansfield,2015-07-12
11,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/14 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-13 22:01:09,1538068,Mansfield,2015-07-13
12,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/15 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-14 22:01:06,1592167,Mansfield,2015-07-14
13,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/16 00:00:00 MDT,,DISTILLATES,Daily,5,2015-07-15 11:01:06,1619212,Mansfield,2015-07-15
14,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/17 00:00:00 MDT,,DISTILLATES,Daily,11,2015-07-16 22:01:08,1701604,Mansfield,2015-07-16
15,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/18 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-17 22:01:07,1756968,Mansfield,2015-07-17
16,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/19 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-18 22:01:08,1811825,Mansfield,2015-07-18
17,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,07/20 00:00:00 MDT,,DISTILLATES,Daily,10,2015-07-19 22:01:05,1862850,Mansfield,2015-07-19
