,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-08-11,2015-08-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,40467,716100,161700,-1,1,40700,3,40700,40700,201033,0,201033,122556,1,w2,40700,0,122556,-1,60701,716100,202125,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,08/12 00:00:00 CDT,09/01 00:00:00 CDT,w2,0,2015-08-13 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,20001,515067,79569,-1,0,0,0,-1,0,0,0,-1,3115416,3115418,3115417,-1,2015-08-11 22:07:39,2015-08-11 22:07:39,2015-08-11 22:07:39,-1,Mansfield,Mansfield,Mansfield,40467,716100,161700,60701,716100,202125,True,True,122556,True,201033,True,20001,515067,79569,-1,-1,-1,79.0,133.0,0,161700.0,23100.0,716100.0,79.0,0,1
2015-08-12,2015-08-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,30000,0,30000,30000,231033,0,231033,152556,1,w2,30000,0,152556,-1,34650,716100,202125,-1,Limited,Available,Limited,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,08/13 00:00:00 CDT,09/01 00:00:00 CDT,w2,0,2015-08-13 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,4650,485067,49569,-1,0,0,0,-1,0,0,0,-1,3172047,3172049,3172048,-1,2015-08-12 22:06:44,2015-08-12 22:06:44,2015-08-12 22:06:44,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,152556,True,231033,True,4650,485067,49569,-1,-1,-1,83.0,133.0,0,161700.0,23100.0,716100.0,83.0,0,1
2015-08-13,2015-08-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,30001,0,30001,30001,261034,0,261034,30001,1,w3,30001,0,30001,-1,34650,716100,202125,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,On Track,On Track,-1,08/14 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,4649,455066,172124,-1,0,0,0,-1,0,0,0,-1,3228287,3228289,3228288,-1,2015-08-13 22:07:09,2015-08-13 22:07:09,2015-08-13 22:07:09,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,30001,True,261034,True,4649,455066,172124,-1,-1,-1,87.0,133.0,0,161700.0,23100.0,716100.0,87.0,0,1
2015-08-14,2015-08-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,32999,0,32999,32999,294033,0,294033,63000,1,w3,32999,0,63000,-1,34650,716100,202125,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,On Track,On Track,-1,08/15 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,1651,422067,139125,-1,0,0,0,-1,0,0,0,-1,3283040,3283042,3283041,-1,2015-08-14 22:07:26,2015-08-14 22:07:26,2015-08-14 22:07:26,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,63000,True,294033,True,1651,422067,139125,-1,-1,-1,91.0,133.0,0,161700.0,23100.0,716100.0,91.0,0,1
2015-08-15,2015-08-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,294033,0,294033,63000,1,w3,0,0,63000,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,Below Trend,-1,08/16 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,422067,139125,-1,0,0,0,-1,0,0,0,-1,3335423,3335425,3335424,-1,2015-08-15 22:06:09,2015-08-15 22:06:09,2015-08-15 22:06:09,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,63000,True,294033,True,34650,422067,139125,-1,-1,-1,85.0,0.0,0,161700.0,23100.0,716100.0,85.0,0,1
2015-08-16,2015-08-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,294033,0,294033,63000,1,w3,0,0,63000,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,08/17 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,422067,139125,-1,0,0,0,-1,0,0,0,-1,3386460,3386462,3386461,-1,2015-08-16 22:08:38,2015-08-16 22:08:38,2015-08-16 22:08:38,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,63000,True,294033,True,34650,422067,139125,-1,-1,-1,80.0,0.0,0,161700.0,23100.0,716100.0,80.0,0,1
2015-08-17,2015-08-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,30000,0,30000,30000,324033,0,324033,93000,1,w3,30000,0,93000,-1,34650,716100,202125,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,08/18 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,4650,392067,109125,-1,0,0,0,-1,0,0,0,-1,3442293,3442295,3442294,-1,2015-08-17 22:07:54,2015-08-17 22:07:54,2015-08-17 22:07:54,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,93000,True,324033,True,4650,392067,109125,-1,-1,-1,83.0,133.0,0,161700.0,23100.0,716100.0,83.0,0,1
2015-08-18,2015-08-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,35652,0,35652,35652,359685,0,359685,128652,1,w3,35652,0,128652,-1,34650,716100,202125,-1,Out,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,On Track,Below Trend,-1,08/19 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,-1002,356415,73473,-1,0,0,0,-1,0,0,0,-1,3495677,3495679,3495678,-1,2015-08-18 22:11:13,2015-08-18 22:11:13,2015-08-18 22:11:13,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,128652,True,359685,True,-1002,356415,73473,-1,-1,-1,87.0,133.0,0,161700.0,23100.0,716100.0,87.0,0,1
2015-08-19,2015-08-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,15001,0,15001,15001,374686,0,374686,143653,1,w3,15001,0,143653,-1,34650,716100,202125,-1,Available,Available,Limited,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,Below Trend,-1,08/20 00:00:00 CDT,09/01 00:00:00 CDT,w3,0,2015-08-20 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,19649,341414,58472,-1,0,0,0,-1,0,0,0,-1,3552651,3552653,3552652,-1,2015-08-19 22:07:39,2015-08-19 22:07:39,2015-08-19 22:07:39,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,143653,True,374686,True,19649,341414,58472,-1,-1,-1,85.0,0.0,0,161700.0,23100.0,716100.0,85.0,0,1
2015-08-20,2015-08-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,374686,0,374686,0,1,w4,0,0,0,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,08/21 00:00:00 CDT,09/01 00:00:00 CDT,w4,0,2015-08-27 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,341414,202125,-1,0,0,0,-1,0,0,0,-1,3620881,3620883,3620882,-1,2015-08-20 22:07:39,2015-08-20 22:07:39,2015-08-20 22:07:39,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,0,True,374686,True,34650,341414,202125,-1,-1,-1,81.0,0.0,0,161700.0,23100.0,716100.0,81.0,0,1
2015-08-21,2015-08-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,2550,0,2550,2550,377236,0,377236,2550,1,w4,2550,0,2550,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,08/22 00:00:00 CDT,09/01 00:00:00 CDT,w4,0,2015-08-27 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,32100,338864,199575,-1,0,0,0,-1,0,0,0,-1,3677444,3677446,3677445,-1,2015-08-21 22:10:42,2015-08-21 22:10:42,2015-08-21 22:10:42,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,2550,True,377236,True,32100,338864,199575,-1,-1,-1,78.0,0.0,0,161700.0,23100.0,716100.0,78.0,0,1
2015-08-22,2015-08-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,377236,0,377236,2550,1,w4,0,0,2550,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,08/23 00:00:00 CDT,09/01 00:00:00 CDT,w4,0,2015-08-27 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,338864,199575,-1,0,0,0,-1,0,0,0,-1,3725607,3725609,3725608,-1,2015-08-22 22:10:22,2015-08-22 22:10:22,2015-08-22 22:10:22,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,2550,True,377236,True,34650,338864,199575,-1,-1,-1,74.0,0.0,0,161700.0,23100.0,716100.0,74.0,0,1
2015-08-23,2015-08-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,377236,0,377236,2550,1,w4,0,0,2550,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,08/24 00:00:00 CDT,09/01 00:00:00 CDT,w4,0,2015-08-27 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,338864,199575,-1,0,0,0,-1,0,0,0,-1,3773449,3773451,3773450,-1,2015-08-23 22:10:16,2015-08-23 22:10:16,2015-08-23 22:10:16,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,2550,True,377236,True,34650,338864,199575,-1,-1,-1,71.0,0.0,0,161700.0,23100.0,716100.0,71.0,0,1
