,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/02 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-01 19:00:15,4251685,Mansfield,2015-09-01
1,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/03 00:00:00 MDT,,DISTILLATES,Daily,9,2015-09-02 19:00:14,4313651,Mansfield,2015-09-02
2,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/04 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-03 22:00:13,4372867,Mansfield,2015-09-03
3,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/05 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-04 22:00:12,4432978,Mansfield,2015-09-04
4,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/06 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-05 22:00:14,4486002,Mansfield,2015-09-05
5,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/07 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-06 22:00:12,4538640,Mansfield,2015-09-06
6,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/08 00:00:00 MDT,,DISTILLATES,Daily,7,2015-09-07 15:00:13,4580614,Mansfield,2015-09-07
7,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/09 00:00:00 MDT,,DISTILLATES,Daily,9,2015-09-08 22:00:14,4654019,Mansfield,2015-09-08
8,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/10 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-09 22:00:13,4714837,Mansfield,2015-09-09
9,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/11 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-10 22:00:17,4768756,Mansfield,2015-09-10
10,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/12 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-11 22:00:16,4827654,Mansfield,2015-09-11
11,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/13 00:00:00 MDT,,DISTILLATES,Daily,11,2015-09-12 22:00:17,4893971,Mansfield,2015-09-12
12,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/14 00:00:00 MDT,,DISTILLATES,Daily,5,2015-09-13 22:00:14,4918279,Mansfield,2015-09-13
13,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/15 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-14 22:00:17,4964459,Mansfield,2015-09-14
14,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/16 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-15 22:00:14,5016077,Mansfield,2015-09-15
15,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/17 00:00:00 MDT,,DISTILLATES,Daily,9,2015-09-16 22:00:17,5071139,Mansfield,2015-09-16
16,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/18 00:00:00 MDT,,DISTILLATES,Daily,9,2015-09-17 22:00:16,5125438,Mansfield,2015-09-17
17,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,09/19 00:00:00 MDT,,DISTILLATES,Daily,10,2015-09-18 22:00:17,5179868,Mansfield,2015-09-18
