,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,10/02 00:00:00 EDT,0,PBF DIESEL,Daily,10,2015-10-01 22:23:53,5864502,Mansfield,2015-10-01
1,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,11/01 00:00:00 EST,0,PBF DIESEL,Monthly,10,2015-10-01 22:23:53,5864503,Mansfield,2015-10-01
2,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,10/03 00:00:00 EDT,0,PBF DIESEL,Daily,10,2015-10-02 22:22:59,5917124,Mansfield,2015-10-02
3,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,11/01 00:00:00 EST,0,PBF DIESEL,Monthly,10,2015-10-02 22:22:59,5917125,Mansfield,2015-10-02
4,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,10/04 00:00:00 EDT,0,PBF DIESEL,Daily,10,2015-10-03 22:22:54,5963892,Mansfield,2015-10-03
5,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,11/01 00:00:00 EST,0,PBF DIESEL,Monthly,10,2015-10-03 22:22:54,5963893,Mansfield,2015-10-03
6,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,10/05 00:00:00 EDT,0,PBF DIESEL,Daily,10,2015-10-04 22:23:09,6010357,Mansfield,2015-10-04
7,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,11/01 00:00:00 EST,0,PBF DIESEL,Monthly,10,2015-10-04 22:23:09,6010358,Mansfield,2015-10-04
8,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,10/06 00:00:00 EDT,0,PBF DIESEL,Daily,10,2015-10-05 22:23:00,6064731,Mansfield,2015-10-05
9,PBF,Contract,Below Trend,Out,100%,MANSFIELD OIL COMPANY CONTRACT 291621,0,0,Toledo OH - Citgo,0,0,0,0,11/01 00:00:00 EST,0,PBF DIESEL,Monthly,10,2015-10-05 22:23:00,6064732,Mansfield,2015-10-05
