,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-09-11,2015-09-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,50100,716100,161700,-1,1,40500,0,40500,40500,236462,0,236462,55509,1,w3,40500,0,55509,-1,75150,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,On Track,-1,09/12 00:00:00 CDT,10/01 00:00:00 CDT,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,479638,146616,-1,0,0,0,-1,0,0,0,-1,4831720,4831722,4831721,-1,2015-09-11 22:10:11,2015-09-11 22:10:11,2015-09-11 22:10:11,-1,Mansfield,Mansfield,Mansfield,50100,716100,161700,75150,716100,202125,True,True,55509,True,236462,True,34650,479638,146616,-1,-1,-1,90.0,0.0,0,161700.0,23100.0,693000.0,90.0,1,1
2015-09-12,2015-09-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,236462,0,236462,55509,1,w3,0,0,55509,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/13 00:00:00 CDT,10/01 00:00:00 CDT,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,479638,146616,-1,0,0,0,-1,0,0,0,-1,4897782,4897784,4897783,-1,2015-09-12 22:09:27,2015-09-12 22:09:27,2015-09-12 22:09:27,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,55509,True,236462,True,34650,479638,146616,-1,-1,-1,83.0,0.0,0,161700.0,23100.0,693000.0,83.0,1,1
2015-09-13,2015-09-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,236462,0,236462,55509,1,w3,0,0,55509,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/14 00:00:00 CDT,10/01 00:00:00 CDT,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,479638,146616,-1,0,0,0,-1,0,0,0,-1,4903277,4903279,4903278,-1,2015-09-13 02:09:17,2015-09-13 02:09:17,2015-09-13 02:09:17,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,55509,True,236462,True,34650,479638,146616,-1,-1,-1,76.0,0.0,0,161700.0,23100.0,693000.0,76.0,1,1
2015-09-14,2015-09-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,236462,0,236462,55509,1,w3,0,0,55509,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/15 00:00:00 CDT,10/01 00:00:00 CDT,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,479638,146616,-1,0,0,0,-1,0,0,0,-1,4944896,4944898,4944897,-1,2015-09-14 09:11:12,2015-09-14 09:11:12,2015-09-14 09:11:12,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,55509,True,236462,True,34650,479638,146616,-1,-1,-1,71.0,0.0,0,161700.0,23100.0,693000.0,71.0,1,1
2015-09-15,2015-09-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,236462,0,236462,55509,1,w3,0,0,55509,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/16 00:00:00 CDT,10/01 00:00:00 CDT,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,479638,146616,-1,0,0,0,-1,0,0,0,-1,5019825,5019827,5019826,-1,2015-09-15 22:10:54,2015-09-15 22:10:54,2015-09-15 22:10:54,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,55509,True,236462,True,34650,479638,146616,-1,-1,-1,66.0,0.0,0,161700.0,23100.0,693000.0,66.0,1,1
2015-09-16,2015-09-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,18800,0,18800,18800,255262,0,255262,74309,1,w3,18800,0,74309,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/17 00:00:00 CDT,10/01 00:00:00 CDT,w3,0,2015-09-17 00:00:00,-1,Contract,Contract,Contract,-1,38334,-1,716100,-1,-1,-1,15850,460838,127816,-1,0,0,0,-1,0,0,0,-1,5074180,5074182,5074181,-1,2015-09-16 22:09:48,2015-09-16 22:09:48,2015-09-16 22:09:48,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,74309,True,255262,True,15850,460838,127816,-1,-1,-1,67.0,0.0,0,161700.0,23100.0,693000.0,67.0,1,1
2015-09-17,2015-09-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,38334,716100,161700,-1,1,37500,0,37500,37500,292762,0,292762,37500,1,w4,37500,0,37500,-1,57501,716100,202125,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Above Trend,-1,09/18 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,46000,-1,716100,-1,-1,-1,20001,423338,164625,-1,0,0,0,-1,0,0,0,-1,5129182,5129184,5129183,-1,2015-09-17 22:11:11,2015-09-17 22:11:11,2015-09-17 22:11:11,-1,Mansfield,Mansfield,Mansfield,38334,716100,161700,57501,716100,202125,True,True,37500,True,292762,True,20001,423338,164625,-1,-1,-1,72.0,0.0,0,161700.0,23100.0,693000.0,72.0,1,1
2015-09-18,2015-09-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,46000,716100,161700,-1,1,40650,0,40650,40650,333412,0,333412,78150,1,w4,40650,0,78150,-1,69000,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Above Trend,-1,09/19 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,28350,382688,123975,-1,0,0,0,-1,0,0,0,-1,5183345,5183347,5183346,-1,2015-09-18 22:10:22,2015-09-18 22:10:22,2015-09-18 22:10:22,-1,Mansfield,Mansfield,Mansfield,46000,716100,161700,69000,716100,202125,True,True,78150,True,333412,True,28350,382688,123975,-1,-1,-1,78.0,0.0,0,161700.0,23100.0,693000.0,78.0,1,1
2015-09-19,2015-09-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,333412,0,333412,78150,1,w4,0,0,78150,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,09/20 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,23100,-1,716100,-1,-1,-1,34650,382688,123975,-1,0,0,0,-1,0,0,0,-1,5233747,5233749,5233748,-1,2015-09-19 22:10:39,2015-09-19 22:10:39,2015-09-19 22:10:39,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,78150,True,333412,True,34650,382688,123975,-1,-1,-1,74.0,0.0,0,161700.0,23100.0,693000.0,74.0,1,1
2015-09-20,2015-09-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,23100,716100,161700,-1,1,0,0,0,0,333412,0,333412,78150,1,w4,0,0,78150,-1,34650,716100,202125,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/21 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,45001,-1,716100,-1,-1,-1,34650,382688,123975,-1,0,0,0,-1,0,0,0,-1,5283510,5283512,5283511,-1,2015-09-20 22:09:58,2015-09-20 22:09:58,2015-09-20 22:09:58,-1,Mansfield,Mansfield,Mansfield,23100,716100,161700,34650,716100,202125,True,True,78150,True,333412,True,34650,382688,123975,-1,-1,-1,70.0,0.0,0,161700.0,23100.0,693000.0,70.0,1,1
2015-09-21,2015-09-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,45001,716100,193000,-1,1,37501,0,37501,37501,370913,0,370913,115651,1,w4,37501,0,115651,-1,67502,716100,241250,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/22 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,716100,-1,-1,-1,30001,345187,125599,-1,0,0,0,-1,0,0,0,-1,5337687,5337689,5337688,-1,2015-09-21 22:09:45,2015-09-21 22:09:45,2015-09-21 22:09:45,-1,Mansfield,Mansfield,Mansfield,45001,716100,193000,67502,716100,241250,True,True,115651,True,370913,True,30001,345187,125599,-1,-1,-1,74.0,0.0,0,193000.0,27571.0,827130.0,74.0,1,1
2015-09-22,2015-09-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,716100,193000,-1,1,10150,0,10150,10150,381063,0,381063,125801,1,w4,10150,0,125801,-1,50400,716100,241250,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,09/23 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,716100,-1,-1,-1,40250,335037,115449,-1,0,0,0,-1,0,0,0,-1,5394096,5394098,5394097,-1,2015-09-22 22:05:33,2015-09-22 22:05:33,2015-09-22 22:05:33,-1,Mansfield,Mansfield,Mansfield,33600,716100,193000,50400,716100,241250,True,True,125801,True,381063,True,40250,335037,115449,-1,-1,-1,73.0,0.0,0,193000.0,27571.0,827130.0,73.0,1,1
2015-09-23,2015-09-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,716100,193000,-1,1,41098,0,41098,41098,422161,0,422161,166899,1,w4,41098,0,166899,-1,50400,716100,241250,-1,Limited,Available,Limited,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,09/24 00:00:00 CDT,10/01 00:00:00 CDT,w4,0,2015-09-24 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,716100,-1,-1,-1,9302,293939,74351,-1,0,0,0,-1,0,0,0,-1,5447878,5447880,5447879,-1,2015-09-23 22:09:50,2015-09-23 22:09:50,2015-09-23 22:09:50,-1,Mansfield,Mansfield,Mansfield,33600,716100,193000,50400,716100,241250,True,True,166899,True,422161,True,9302,293939,74351,-1,-1,-1,77.0,133.0,0,193000.0,27571.0,827130.0,77.0,1,1
