,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Valero,Contract,On Track,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),14001,546699,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,10,2015-08-01 22:07:57,2568886,Mansfield,2015-08-01
1,Valero,Contract,On Track,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),43610,61054,0,0,08/06 00:00:00 MST,,DSL - LSD/ULSD,Weekly,10,2015-08-01 22:07:57,2568885,Mansfield,2015-08-01
2,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),14001,546699,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,8,2015-08-02 22:05:53,2615103,Mansfield,2015-08-02
3,Valero,Contract,Below Trend,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),43610,61054,0,0,08/06 00:00:00 MST,,DSL - LSD/ULSD,Weekly,8,2015-08-02 22:05:53,2615102,Mansfield,2015-08-02
4,Valero,Contract,On Track,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),44207,516493,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,10,2015-08-03 22:06:09,2669982,Mansfield,2015-08-03
5,Valero,Contract,On Track,Limited,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),73816,30848,0,0,08/06 00:00:00 MST,,DSL - LSD/ULSD,Weekly,10,2015-08-03 22:06:09,2669981,Mansfield,2015-08-03
6,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),51506,509194,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,11,2015-08-04 22:05:51,2725562,Mansfield,2015-08-04
7,Valero,Contract,On Track,Limited,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),81115,23549,0,0,08/06 00:00:00 MST,,DSL - LSD/ULSD,Weekly,11,2015-08-04 22:05:51,2725561,Mansfield,2015-08-04
8,Valero,Contract,On Track,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),74008,486692,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,11,2015-08-05 22:07:43,2786058,Mansfield,2015-08-05
9,Valero,Contract,On Track,Limited,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),103617,1047,0,0,08/06 00:00:00 MST,,DSL - LSD/ULSD,Weekly,11,2015-08-05 22:07:43,2786057,Mansfield,2015-08-05
10,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),88607,472093,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,11,2015-08-06 22:06:13,2844224,Mansfield,2015-08-06
11,Valero,Contract,Below Trend,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),7299,97365,0,0,08/13 00:00:00 MST,,DSL - LSD/ULSD,Weekly,11,2015-08-06 22:06:13,2844223,Mansfield,2015-08-06
12,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),95608,465092,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,9,2015-08-07 22:05:46,2897502,Mansfield,2015-08-07
13,Valero,Contract,Below Trend,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),14300,90364,0,0,08/13 00:00:00 MST,,DSL - LSD/ULSD,Weekly,9,2015-08-07 22:05:46,2897501,Mansfield,2015-08-07
14,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),95608,465092,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,11,2015-08-08 22:05:41,2953463,Mansfield,2015-08-08
15,Valero,Contract,Below Trend,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),14300,90364,0,0,08/13 00:00:00 MST,,DSL - LSD/ULSD,Weekly,11,2015-08-08 22:05:41,2953462,Mansfield,2015-08-08
16,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),95608,465092,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,9,2015-08-09 22:06:56,3005459,Mansfield,2015-08-09
17,Valero,Contract,Below Trend,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),14300,90364,0,0,08/13 00:00:00 MST,,DSL - LSD/ULSD,Weekly,9,2015-08-09 22:06:56,3005458,Mansfield,2015-08-09
18,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,448560,560700,CalJet - Phoenix (B285),116111,444589,0,0,09/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,13,2015-08-10 22:08:41,3066659,Mansfield,2015-08-10
19,Valero,Contract,Below Trend,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,104664,104664,CalJet - Phoenix (B285),34803,69861,0,0,08/13 00:00:00 MST,,DSL - LSD/ULSD,Weekly,13,2015-08-10 22:08:41,3066658,Mansfield,2015-08-10
