,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),9999,-3787,0,0,07/02 00:00:00 MDT,,MTN ULSD #2,Daily,11,2015-07-01 22:15:13,1194341,Mansfield,2015-07-01
1,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),9999,111001,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,11,2015-07-01 22:15:13,1194343,Mansfield,2015-07-01
2,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),9999,17501,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,11,2015-07-01 22:15:13,1194342,Mansfield,2015-07-01
3,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),8000,-1788,0,0,07/03 00:00:00 MDT,,MTN ULSD #2,Daily,7,2015-07-02 15:13:17,1230492,Mansfield,2015-07-02
4,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),17999,103001,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,7,2015-07-02 15:13:17,1230494,Mansfield,2015-07-02
5,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),17999,9501,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,7,2015-07-02 15:13:17,1230493,Mansfield,2015-07-02
6,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/04 00:00:00 MDT,,MTN ULSD #2,Daily,2,2015-07-03 09:10:15,1242242,Mansfield,2015-07-03
7,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),17999,103001,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,2,2015-07-03 09:10:15,1242244,Mansfield,2015-07-03
8,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),17999,9501,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,2,2015-07-03 09:10:15,1242243,Mansfield,2015-07-03
9,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/05 00:00:00 MDT,,MTN ULSD #2,Daily,2,2015-07-04 08:12:42,1252646,Mansfield,2015-07-04
10,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),17999,103001,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,2,2015-07-04 08:12:42,1252648,Mansfield,2015-07-04
11,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),17999,9501,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,2,2015-07-04 08:12:42,1252647,Mansfield,2015-07-04
12,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/06 00:00:00 MDT,,MTN ULSD #2,Daily,2,2015-07-05 08:13:14,1263018,Mansfield,2015-07-05
13,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),17999,103001,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,2,2015-07-05 08:13:14,1263020,Mansfield,2015-07-05
14,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),17999,9501,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,2,2015-07-05 08:13:14,1263019,Mansfield,2015-07-05
15,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/07 00:00:00 MDT,,MTN ULSD #2,Daily,2,2015-07-06 08:13:31,1273390,Mansfield,2015-07-06
16,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),17999,103001,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,2,2015-07-06 08:13:31,1273392,Mansfield,2015-07-06
17,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),17999,9501,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,2,2015-07-06 08:13:31,1273391,Mansfield,2015-07-06
18,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),13704,-7492,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Daily,4,2015-07-07 22:14:18,1293622,Mansfield,2015-07-07
19,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),31703,89297,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,4,2015-07-07 22:14:18,1293624,Mansfield,2015-07-07
20,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),31703,-4203,0,0,07/08 00:00:00 MDT,,MTN ULSD #2,Weekly,4,2015-07-07 22:14:18,1293623,Mansfield,2015-07-07
21,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/09 00:00:00 MDT,,MTN ULSD #2,Daily,5,2015-07-08 12:14:15,1314892,Mansfield,2015-07-08
22,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),31703,89297,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,5,2015-07-08 12:14:15,1314894,Mansfield,2015-07-08
23,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),0,27500,0,0,07/15 00:00:00 MDT,,MTN ULSD #2,Weekly,5,2015-07-08 12:14:15,1314893,Mansfield,2015-07-08
24,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/10 00:00:00 MDT,,MTN ULSD #2,Daily,3,2015-07-09 17:52:52,1325404,Mansfield,2015-07-09
25,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),41710,79290,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,3,2015-07-09 17:52:52,1325406,Mansfield,2015-07-09
26,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),10007,17493,0,0,07/15 00:00:00 MDT,,MTN ULSD #2,Weekly,3,2015-07-09 17:52:52,1325405,Mansfield,2015-07-09
27,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/11 00:00:00 MDT,,MTN ULSD #2,Daily,18,2015-07-10 22:16:10,1378196,Mansfield,2015-07-10
28,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),41710,79290,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,18,2015-07-10 22:16:10,1378198,Mansfield,2015-07-10
29,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),10007,17493,0,0,07/15 00:00:00 MDT,,MTN ULSD #2,Weekly,18,2015-07-10 22:16:10,1378197,Mansfield,2015-07-10
30,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,6213,MTN - BOISE-TSO (FKA:NWTC Chev),0,6213,0,0,07/12 00:00:00 MDT,,MTN ULSD #2,Daily,21,2015-07-11 22:16:15,1433364,Mansfield,2015-07-11
31,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,121000,MTN - BOISE-TSO (FKA:NWTC Chev),41710,79290,0,0,08/01 00:00:00 MDT,,MTN ULSD #2,Monthly,21,2015-07-11 22:16:15,1433366,Mansfield,2015-07-11
32,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,0,27500,MTN - BOISE-TSO (FKA:NWTC Chev),10007,17493,0,0,07/15 00:00:00 MDT,,MTN ULSD #2,Weekly,21,2015-07-11 22:16:15,1433365,Mansfield,2015-07-11
