,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-12-01,2015-12-01 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,12500,87500,1,0,0,28004,28004,77401,1,w1,28004,0,0,25000,96250,Out,Out,200%,200,110%,110,-1,-1,12/02 00:00:00 EST,w2,0,2015-12-02 00:00:00,Contract,Contract,11290,11290,79032,-3004,18849,0,0,0,0,9237881,9237882,2015-12-01 22:00:10,2015-12-01 22:00:10,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,87500,25000,0,96250,True,False,0,True,0,0,25000,0,96250,-1,-1,-1,-1,0.0,0,87500.0,12500.0,387500.0,-1,0,1
2015-12-02,2015-12-02 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,3,37557,0,30034,30034,30034,1,w2,30034,0,22511,22580,86935,Out,Out,200%,200,110%,110,-1,-1,12/03 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,-7454,56901,0,0,0,0,9291215,9291216,2015-12-02 22:00:10,2015-12-02 22:00:10,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,37557,False,0,0,-14977,0,64424,-1,-1,-1,-1,400.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-03,2015-12-03 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,0,7523,0,7523,7523,37557,0,w2,7523,0,37557,22580,86935,Available,Available,200%,200,110%,110,-1,-1,12/04 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,15057,49378,0,0,0,0,9344997,9344998,2015-12-03 22:00:08,2015-12-03 22:00:08,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,45080,False,0,0,15057,0,49378,-1,-1,-1,-1,0.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-04,2015-12-04 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,3,27877,0,27877,27877,65434,1,w2,27877,0,65434,22580,86935,Out,Out,200%,200,110%,110,-1,-1,12/05 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,-5297,21501,0,0,0,0,9397628,9397629,2015-12-04 22:00:10,2015-12-04 22:00:10,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,72957,False,0,0,-5297,0,21501,-1,-1,-1,-1,267.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-05,2015-12-05 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,0,0,0,0,0,65434,0,w2,0,0,65434,22580,86935,Available,Available,200%,200,110%,110,-1,-1,12/06 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,22580,21501,0,0,0,0,9450199,9450200,2015-12-05 22:00:11,2015-12-05 22:00:11,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,72957,False,0,0,22580,0,21501,-1,-1,-1,-1,0.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-06,2015-12-06 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,3,14998,0,7500,7500,72934,1,w2,7500,0,65436,22580,86935,Available,Available,200%,200,110%,110,-1,-1,12/07 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,15080,14001,0,0,0,0,9486998,9486999,2015-12-06 22:00:12,2015-12-06 22:00:12,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,87955,False,0,0,7582,0,21499,-1,-1,-1,-1,133.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-07,2015-12-07 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,3,7498,0,7498,7498,80432,0,w2,7498,0,80432,22580,86935,Available,Available,200%,200,110%,110,-1,-1,12/08 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,15082,6503,0,0,0,0,9532084,9532085,2015-12-07 22:00:12,2015-12-07 22:00:12,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,95453,False,0,0,15082,0,6503,-1,-1,-1,-1,0.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-08,2015-12-08 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,0,7500,0,7500,7500,87932,0,w2,7500,0,87932,22580,86935,Out,Out,200%,200,110%,110,-1,-1,12/09 00:00:00 EST,w3,0,2015-12-09 00:00:00,Contract,Contract,11290,11290,79032,15080,-997,0,0,0,0,9584092,9584093,2015-12-08 22:00:08,2015-12-08 22:00:08,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,False,102953,False,0,0,15080,0,-997,-1,-1,-1,-1,0.0,100,79032.0,11290.0,349990.0,-1,0,0
2015-12-09,2015-12-09 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,3,10999,0,10999,10999,10999,0,w3,10999,0,10999,22580,86935,Available,Available,200%,200,110%,110,-1,-1,12/10 00:00:00 EST,w4,0,2015-12-16 00:00:00,Contract,Contract,11290,11290,79032,11581,75936,0,0,0,0,9634933,9634934,2015-12-09 22:00:13,2015-12-09 22:00:13,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,True,10999,True,0,0,11581,0,75936,-1,-1,-1,-1,0.0,0,79032.0,11290.0,349990.0,-1,0,0
2015-12-10,2015-12-10 00:00:00,BP,Channel: 50 - Commercial,CURTIS BAY MD - BP (PLANT 0455),DIESEL,11290,79032,0,21848,0,21848,21848,32847,0,w3,21848,0,32847,22580,86935,Available,Available,200%,200,110%,110,-1,-1,12/11 00:00:00 EST,w4,0,2015-12-16 00:00:00,Contract,Contract,11290,11290,79032,732,54088,0,0,0,0,9675807,9675808,2015-12-10 22:00:09,2015-12-10 22:00:09,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11290,0,79032,22580,0,86935,True,True,32847,True,0,0,732,0,54088,-1,-1,-1,-1,133.0,0,79032.0,11290.0,349990.0,-1,0,0
