,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/02 00:00:00 EST,12097,DIESEL,Daily,8,2015-11-01 22:00:17,7361775,Mansfield,2015-11-01
1,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,11/05 00:00:00 EST,84677,DIESEL,Weekly,8,2015-11-01 22:00:17,7361776,Mansfield,2015-11-01
2,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/03 00:00:00 EST,12097,DIESEL,Daily,8,2015-11-02 22:00:17,7411394,Mansfield,2015-11-02
3,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,11/05 00:00:00 EST,84677,DIESEL,Weekly,8,2015-11-02 22:00:17,7411395,Mansfield,2015-11-02
4,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/04 00:00:00 EST,12097,DIESEL,Daily,6,2015-11-03 09:00:18,7440993,Mansfield,2015-11-03
5,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,11/05 00:00:00 EST,84677,DIESEL,Weekly,6,2015-11-03 09:00:18,7440994,Mansfield,2015-11-03
6,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/26 00:00:00 EST,12097,DIESEL,Daily,15,2015-11-25 22:00:10,8927693,Mansfield,2015-11-25
7,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,11/26 00:00:00 EST,84677,DIESEL,Weekly,15,2015-11-25 22:00:10,8927694,Mansfield,2015-11-25
8,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/27 00:00:00 EST,12097,DIESEL,Daily,6,2015-11-26 22:00:11,8972382,Mansfield,2015-11-26
9,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,12/03 00:00:00 EST,84677,DIESEL,Weekly,6,2015-11-26 22:00:11,8972383,Mansfield,2015-11-26
10,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/28 00:00:00 EST,12097,DIESEL,Daily,10,2015-11-27 22:00:08,9022809,Mansfield,2015-11-27
11,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,12/03 00:00:00 EST,84677,DIESEL,Weekly,10,2015-11-27 22:00:08,9022810,Mansfield,2015-11-27
12,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/29 00:00:00 EST,12097,DIESEL,Daily,11,2015-11-28 22:00:09,9082048,Mansfield,2015-11-28
13,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,12/03 00:00:00 EST,84677,DIESEL,Weekly,11,2015-11-28 22:00:09,9082049,Mansfield,2015-11-28
14,BP,Contract,,Available,200%,Channel: 50 - Commercial,12097,24194,BALTIMORE MD - BUCKEYE (PLANT 9478),0,24194,0,0,11/30 00:00:00 EST,12097,DIESEL,Daily,10,2015-11-29 22:00:09,9133019,Mansfield,2015-11-29
15,BP,Contract,,Available,110%,Channel: 50 - Commercial,84677,93145,BALTIMORE MD - BUCKEYE (PLANT 9478),0,93145,0,0,12/03 00:00:00 EST,84677,DIESEL,Weekly,10,2015-11-29 22:00:09,9133020,Mansfield,2015-11-29
16,BP,Contract,,Available,110%,Channel: 50 - Commercial,1000,1100,BALTIMORE MD - BUCKEYE (PLANT 9478),0,1100,0,0,11/04 00:00:00 EST,1000,MID-GRADE,Weekly,8,2015-11-01 22:00:17,7361777,Mansfield,2015-11-01
17,BP,Contract,,Available,110%,Channel: 50 - Commercial,1000,1100,BALTIMORE MD - BUCKEYE (PLANT 9478),0,1100,0,0,11/04 00:00:00 EST,1000,MID-GRADE,Weekly,8,2015-11-02 22:00:17,7411396,Mansfield,2015-11-02
18,BP,Contract,,Available,110%,Channel: 50 - Commercial,1000,1100,BALTIMORE MD - BUCKEYE (PLANT 9478),0,1100,0,0,11/04 00:00:00 EST,1000,MID-GRADE,Weekly,6,2015-11-03 09:00:18,7440995,Mansfield,2015-11-03
19,BP,Contract,,Available,110%,Channel: 50 - Commercial,35011,38512,BALTIMORE MD - BUCKEYE (PLANT 9478),0,38512,0,0,11/04 00:00:00 EST,35011,PREMIUM,Weekly,8,2015-11-01 22:00:17,7361778,Mansfield,2015-11-01
20,BP,Contract,,Available,110%,Channel: 50 - Commercial,35011,38512,BALTIMORE MD - BUCKEYE (PLANT 9478),0,38512,0,0,11/04 00:00:00 EST,35011,PREMIUM,Weekly,8,2015-11-02 22:00:17,7411397,Mansfield,2015-11-02
21,BP,Contract,,Available,110%,Channel: 50 - Commercial,35011,38512,BALTIMORE MD - BUCKEYE (PLANT 9478),0,38512,0,0,11/04 00:00:00 EST,35011,PREMIUM,Weekly,6,2015-11-03 09:00:18,7440996,Mansfield,2015-11-03
22,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),0,19354,0,0,11/02 00:00:00 EST,9677,DIESEL,Daily,8,2015-11-01 22:00:17,7361779,Mansfield,2015-11-01
23,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),44615,29901,0,0,11/04 00:00:00 EST,70000,DIESEL,Weekly,8,2015-11-01 22:00:17,7361780,Mansfield,2015-11-01
24,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),12565,6789,0,0,11/03 00:00:00 EST,9677,DIESEL,Daily,8,2015-11-02 22:00:17,7411398,Mansfield,2015-11-02
25,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),57180,17336,0,0,11/04 00:00:00 EST,70000,DIESEL,Weekly,8,2015-11-02 22:00:17,7411399,Mansfield,2015-11-02
26,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),0,19354,0,0,11/04 00:00:00 EST,9677,DIESEL,Daily,6,2015-11-03 09:00:18,7440997,Mansfield,2015-11-03
27,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),57180,17336,0,0,11/04 00:00:00 EST,70000,DIESEL,Weekly,6,2015-11-03 09:00:18,7440998,Mansfield,2015-11-03
28,BP,Contract,,Available,200%,Channel: 50 - Commercial,10000,20000,CHATTAHOOCHEE GA - BP (PLANT 4029),7509,12491,0,0,11/05 00:00:00 EST,10000,DIESEL,Daily,47,2015-11-04 23:30:19,7696499,Mansfield,2015-11-04
29,BP,Contract,,Available,110%,Channel: 50 - Commercial,70000,77000,CHATTAHOOCHEE GA - BP (PLANT 4029),7509,69491,0,0,11/11 00:00:00 EST,70000,DIESEL,Weekly,47,2015-11-04 23:30:19,7696500,Mansfield,2015-11-04
30,BP,Contract,,Available,200%,Channel: 50 - Commercial,10000,20000,CHATTAHOOCHEE GA - BP (PLANT 4029),0,20000,0,0,11/06 00:00:00 EST,10000,DIESEL,Daily,23,2015-11-05 13:00:16,7815988,Mansfield,2015-11-05
31,BP,Contract,,Available,110%,Channel: 50 - Commercial,70000,77000,CHATTAHOOCHEE GA - BP (PLANT 4029),7509,69491,0,0,11/11 00:00:00 EST,70000,DIESEL,Weekly,23,2015-11-05 13:00:16,7815989,Mansfield,2015-11-05
32,BP,Contract,,Available,200%,Channel: 50 - Commercial,10000,20000,CHATTAHOOCHEE GA - BP (PLANT 4029),14998,5002,0,0,11/07 00:00:00 EST,10000,DIESEL,Daily,8,2015-11-06 22:00:17,7882510,Mansfield,2015-11-06
33,BP,Contract,,Available,110%,Channel: 50 - Commercial,70000,77000,CHATTAHOOCHEE GA - BP (PLANT 4029),22507,54493,0,0,11/11 00:00:00 EST,70000,DIESEL,Weekly,8,2015-11-06 22:00:17,7882511,Mansfield,2015-11-06
34,BP,Contract,,Available,200%,Channel: 50 - Commercial,10000,20000,CHATTAHOOCHEE GA - BP (PLANT 4029),15003,4997,0,0,11/08 00:00:00 EST,10000,DIESEL,Daily,8,2015-11-07 22:00:20,7926008,Mansfield,2015-11-07
