,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-12-11,2015-12-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,193628,0,193628,22401,0,w3,-1,0,22401,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,Above Trend,Below Trend,-1,-1,01/01 00:00:00 EST,w4,0,2015-12-17 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,254932,82263,-1,-1,0,0,-1,-1,0,0,-1,-1,9741134,9741133,-1,2015-12-11 00:00:00,2015-12-11 22:12:50,2015-12-11 22:12:50,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,254932,82263,-1,-1,-1,122.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-12,2015-12-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,193628,0,193628,22401,0,w3,-1,0,22401,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Below Trend,-1,-1,01/01 00:00:00 EST,w4,0,2015-12-17 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,254932,82263,-1,-1,0,0,-1,-1,0,0,-1,-1,9789907,9789906,-1,2015-12-12 00:00:00,2015-12-12 19:11:29,2015-12-12 19:11:29,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,254932,82263,-1,-1,-1,112.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-13,2015-12-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,193628,0,193628,22401,0,w3,-1,0,22401,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Below Trend,-1,-1,01/01 00:00:00 EST,w4,0,2015-12-17 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,254932,82263,-1,-1,0,0,-1,-1,0,0,-1,-1,9832448,9832447,-1,2015-12-13 00:00:00,2015-12-13 22:11:53,2015-12-13 22:11:53,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,254932,82263,-1,-1,-1,103.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-14,2015-12-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,230127,0,230127,58900,0,w3,-1,0,58900,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Below Trend,-1,-1,01/01 00:00:00 EST,w4,0,2015-12-17 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,218433,45764,-1,-1,0,0,-1,-1,0,0,-1,-1,9916562,9916561,-1,2015-12-14 00:00:00,2015-12-14 22:24:53,2015-12-14 22:24:53,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,218433,45764,-1,-1,-1,114.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-15,2015-12-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,244930,0,244930,73703,0,w3,-1,0,73703,-1,-1,448560,104664,-1,-1,Available,Limited,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Below Trend,-1,-1,01/01 00:00:00 EST,w4,0,2015-12-17 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,203630,30961,-1,-1,0,0,-1,-1,0,0,-1,-1,9990902,9990901,-1,2015-12-15 00:00:00,2015-12-15 22:07:21,2015-12-15 22:07:21,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,203630,30961,-1,-1,-1,113.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-16,2015-12-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,252429,0,252429,81202,0,w3,-1,0,81202,-1,-1,448560,104664,-1,-1,Available,Limited,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Below Trend,-1,-1,01/01 00:00:00 EST,w4,0,2015-12-17 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,196131,23462,-1,-1,0,0,-1,-1,0,0,-1,-1,10159966,10159965,-1,2015-12-16 00:00:00,2015-12-16 22:00:11,2015-12-16 22:00:11,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,196131,23462,-1,-1,-1,109.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-17,2015-12-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,3,22595,1,22595,-1,275024,0,275024,22595,0,w4,-1,0,22595,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Above Trend,-1,-1,01/01 00:00:00 EST,w5,0,2015-12-24 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,173536,82069,-1,-1,0,0,-1,-1,0,0,-1,-1,10323699,10323698,-1,2015-12-17 00:00:00,2015-12-17 22:00:09,2015-12-17 22:00:09,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,True,True,0,0,0,0,-1,173536,82069,-1,-1,-1,112.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-18,2015-12-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,297327,0,297327,44898,0,w4,-1,0,44898,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Above Trend,-1,-1,01/01 00:00:00 EST,w5,0,2015-12-24 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,151233,59766,-1,-1,0,0,-1,-1,0,0,-1,-1,10492316,10492315,-1,2015-12-18 00:00:00,2015-12-18 22:00:10,2015-12-18 22:00:10,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,151233,59766,-1,-1,-1,114.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-19,2015-12-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,0,-1,0,-1,-1,304625,0,304625,52196,0,w4,-1,0,52196,-1,-1,448560,104664,-1,-1,Available,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,Above Trend,-1,-1,01/01 00:00:00 EST,w5,0,2015-12-24 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,-1,-1,-1,-1,-1,143935,52468,-1,-1,0,0,-1,-1,0,0,-1,-1,10525794,10525793,-1,2015-12-19 00:00:00,2015-12-19 11:00:11,2015-12-19 11:00:11,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,False,False,0,0,0,0,-1,143935,52468,-1,-1,-1,111.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-20,2015-12-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,w5,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,100,-1,100,-1,-1,-1,-1,-1,-1,-1,w5,1,2015-12-24 00:00:00,-1,-1,-1,-1,-1,-1,-1,448560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015-12-20 00:00:00,2015-12-20 00:00:00,2015-12-20 00:00:00,-1,-1,-1,-1,-1,448560,104664,-1,448560,104664,True,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,104664.0,14952.0,463512.0,-1,0,0
2015-12-21,2015-12-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,136664,-1,0,-1,0,-1,-1,351631,0,351631,99202,0,w5,-1,0,99202,-1,-1,448560,136664,-1,-1,Available,Limited,-1,-1,100,100%,100,100%,100,-1,-1,Above Trend,On Track,-1,-1,01/01 00:00:00 EST,w5,0,2015-12-24 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,96929,37462,-1,-1,0,0,-1,-1,0,0,-1,-1,10674649,10674648,-1,2015-12-21 00:00:00,2015-12-21 22:00:09,2015-12-21 22:00:09,-1,-1,Mansfield,Mansfield,-1,448560,136664,-1,448560,136664,False,False,0,0,0,0,-1,96929,37462,-1,-1,-1,116.0,-1,0,136664.0,19523.0,605213.0,-1,0,0
2015-12-22,2015-12-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,136664,-1,0,-1,0,-1,-1,374233,0,374233,121804,0,w5,-1,0,121804,-1,-1,448560,136664,-1,-1,Available,Limited,-1,-1,100,100%,100,100%,100,-1,-1,Above Trend,On Track,-1,-1,01/01 00:00:00 EST,w5,0,2015-12-24 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,74327,14860,-1,-1,0,0,-1,-1,0,0,-1,-1,10840285,10840284,-1,2015-12-22 00:00:00,2015-12-22 22:00:10,2015-12-22 22:00:10,-1,-1,Mansfield,Mansfield,-1,448560,136664,-1,448560,136664,False,False,0,0,0,0,-1,74327,14860,-1,-1,-1,118.0,-1,0,136664.0,19523.0,605213.0,-1,0,0
2015-12-23,2015-12-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,136664,-1,0,-1,0,-1,-1,374233,0,374233,121804,0,w5,-1,0,121804,-1,-1,448560,136664,-1,-1,Available,Limited,-1,-1,100,100%,100,100%,100,-1,-1,On Track,On Track,-1,-1,01/01 00:00:00 EST,w5,0,2015-12-24 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,448560,-1,-1,-1,-1,74327,14860,-1,-1,0,0,-1,-1,0,0,-1,-1,10989598,10989597,-1,2015-12-23 00:00:00,2015-12-23 22:00:10,2015-12-23 22:00:10,-1,-1,Mansfield,Mansfield,-1,448560,136664,-1,448560,136664,False,False,0,0,0,0,-1,74327,14860,-1,-1,-1,112.0,-1,0,136664.0,19523.0,605213.0,-1,0,0
2015-12-24,2015-12-24 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,448560,104664,-1,3,14300,1,14300,-1,388533,0,388533,14300,0,w6,-1,0,14300,-1,-1,448560,104664,-1,-1,Limited,Available,-1,-1,100,100%,100,100%,100,-1,-1,On Track,On Track,-1,-1,01/01 00:00:00 EST,w6,0,2015-12-31 00:00:00,-1,-1,Contract,Contract,-1,-1,-1,-1,-1,-1,-1,-1,60027,90364,-1,-1,0,0,-1,-1,0,0,-1,-1,11120411,11120410,-1,2015-12-24 00:00:00,2015-12-24 22:00:11,2015-12-24 22:00:11,-1,-1,Mansfield,Mansfield,-1,448560,104664,-1,448560,104664,True,True,0,0,0,0,-1,60027,90364,-1,-1,-1,112.0,-1,0,104664.0,14952.0,463512.0,-1,0,0
2015-12-25,2015-12-25 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,w7,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,100,-1,100,-1,-1,-1,-1,-1,-1,-1,w6,1,2015-12-31 00:00:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015-12-25 00:00:00,2015-12-25 00:00:00,2015-12-25 00:00:00,-1,-1,-1,-1,-1,448560,104664,-1,448560,104664,True,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,104664.0,14952.0,463512.0,-1,0,0
