,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/02 00:00:00 MST,,DISTILLATES,Daily,9,2015-12-01 19:00:09,9232946,Mansfield,2015-12-01
1,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/03 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-02 22:00:10,9291287,Mansfield,2015-12-02
2,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/04 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-03 22:00:08,9344431,Mansfield,2015-12-03
3,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/05 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-04 22:00:10,9398211,Mansfield,2015-12-04
4,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/06 00:00:00 MST,,DISTILLATES,Daily,9,2015-12-05 22:00:11,9450271,Mansfield,2015-12-05
5,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/07 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-06 22:00:12,9487581,Mansfield,2015-12-06
6,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/08 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-07 22:00:12,9532156,Mansfield,2015-12-07
7,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/09 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-08 22:00:08,9584164,Mansfield,2015-12-08
8,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/10 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-09 22:00:13,9635005,Mansfield,2015-12-09
9,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/11 00:00:00 MST,,DISTILLATES,Daily,8,2015-12-10 23:46:10,9677502,Mansfield,2015-12-10
10,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/12 00:00:00 MST,,DISTILLATES,Daily,11,2015-12-11 22:00:13,9738598,Mansfield,2015-12-11
11,P66,Contract,0%,Out,0%,MANSFIELD OIL CO OF GAINESVILL-10003000UB,14000,0,ALBUQUERQUE NM VAL - 030V,0,0,0,0,12/13 00:00:00 MST,,DISTILLATES,Daily,10,2015-12-12 22:00:13,9792826,Mansfield,2015-12-12
