,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2016-01-12,2016-01-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,46100,3,46100,43400,285417,0,285417,171367,1,w2,43400,0,174067,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,01/13 00:00:00 CST,02/01 00:00:00 CST,w2,0,2016-01-14 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,7000,756183,122633,-1,0,0,0,-1,0,0,0,-1,12859350,12859352,12859351,-1,2016-01-12 20:27:02,2016-01-12 20:27:02,2016-01-12 20:27:02,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,True,174067,True,288117,False,4300,756183,119933,-1,-1,-1,71.0,133.0,0,235200.0,33600.0,1041600.0,71.0,0,0
2016-01-13,2016-01-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,30037,0,30016,30016,318133,0,318133,204083,1,w2,30016,0,204104,-1,50400,1041600,294000,-1,Available,Available,Limited,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,01/14 00:00:00 CST,02/01 00:00:00 CST,w2,0,2016-01-14 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,20384,723467,89917,-1,0,0,0,-1,0,0,0,-1,12930038,12930040,12930039,-1,2016-01-13 22:16:30,2016-01-13 22:16:30,2016-01-13 22:16:30,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,204104,True,318154,False,20363,723467,89896,-1,-1,-1,73.0,0.0,0,235200.0,33600.0,1041600.0,73.0,1,0
2016-01-14,2016-01-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,51384,3,51384,51384,369538,0,369538,51384,1,w3,51384,0,51384,-1,50400,1041600,294000,-1,Out,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Above Trend,-1,01/15 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,-984,672062,242616,-1,0,0,0,-1,0,0,0,-1,13020281,13020283,13020282,-1,2016-01-14 22:14:54,2016-01-14 22:14:54,2016-01-14 22:14:54,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,51384,True,369538,False,-984,672062,242616,-1,-1,-1,79.0,133.0,0,235200.0,33600.0,1041600.0,79.0,0,1
2016-01-15,2016-01-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,54000,3,54000,54000,423538,0,423538,105384,1,w3,54000,0,105384,-1,50400,1041600,294000,-1,Out,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,On Track,-1,01/16 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,-3600,618062,188616,-1,0,0,0,-1,0,0,0,-1,13078394,13078396,13078395,-1,2016-01-15 23:20:13,2016-01-15 23:20:13,2016-01-15 23:20:13,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,105384,True,423538,False,-3600,618062,188616,-1,-1,-1,84.0,133.0,0,235200.0,33600.0,1041600.0,84.0,0,1
2016-01-16,2016-01-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,24001,3,24001,24001,447539,0,447539,129385,1,w3,24001,0,129385,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,01/17 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,26399,594061,164615,-1,0,0,0,-1,0,0,0,-1,13255935,13255937,13255936,-1,2016-01-16 20:00:08,2016-01-16 20:00:08,2016-01-16 20:00:08,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,129385,True,447539,False,26399,594061,164615,-1,-1,-1,83.0,0.0,0,235200.0,33600.0,1041600.0,83.0,0,1
2016-01-17,2016-01-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,0,3,0,0,447539,0,447539,129385,1,w3,0,0,129385,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,01/18 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,52670,-1,1041600,-1,-1,-1,50400,594061,164615,-1,0,0,0,-1,0,0,0,-1,13425894,13425896,13425895,-1,2016-01-17 22:32:49,2016-01-17 22:32:49,2016-01-17 22:32:49,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,129385,True,447539,False,50400,594061,164615,-1,-1,-1,78.0,0.0,0,235200.0,33600.0,1041600.0,78.0,0,1
2016-01-18,2016-01-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,52670,1041600,235200,-1,1,56056,3,56056,54006,501545,0,501545,183391,1,w3,54006,0,185441,-1,79005,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,01/19 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,24999,540055,110609,-1,0,0,0,-1,0,0,0,-1,13511371,13511373,13511372,-1,2016-01-18 23:13:08,2016-01-18 23:13:08,2016-01-18 23:13:08,-1,Mansfield,Mansfield,Mansfield,52670,1041600,235200,79005,1041600,294000,False,True,185441,True,503595,False,22949,540055,108559,-1,-1,-1,83.0,133.0,0,235200.0,33600.0,1041600.0,83.0,0,0
2016-01-19,2016-01-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,52400,3,52400,49500,553095,0,553095,234941,1,w3,49500,0,237841,-1,50400,1041600,294000,-1,Limited,Available,Limited,-1,150%,150,100%,100,125%,125,-1,On Track,On Track,On Track,-1,01/20 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,900,488505,59059,-1,0,0,0,-1,0,0,0,-1,126153,126155,126154,-1,2016-01-19 22:30:14,2016-01-19 22:30:14,2016-01-19 22:30:14,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,True,237841,True,555995,False,-2000,488505,56159,-1,-1,-1,87.0,133.0,0,235200.0,33600.0,1041600.0,87.0,0,0
2016-01-20,2016-01-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37500,0,37500,37500,593495,0,593495,275341,1,w3,37500,0,275341,-1,50400,1041600,294000,-1,Limited,Available,Limited,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,On Track,-1,01/21 00:00:00 CST,02/01 00:00:00 CST,w3,0,2016-01-21 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12900,448105,18659,-1,0,0,0,-1,0,0,0,-1,262522,262524,262523,-1,2016-01-20 22:00:13,2016-01-20 22:00:13,2016-01-20 22:00:13,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,275341,True,593495,False,12900,448105,18659,-1,-1,-1,88.0,133.0,100,235200.0,33600.0,1041600.0,88.0,0,1
2016-01-21,2016-01-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,33671,3,33671,33671,627166,0,627166,33671,1,w4,33671,0,33671,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,On Track,-1,01/22 00:00:00 CST,02/01 00:00:00 CST,w4,0,2016-01-28 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,16729,414434,260329,-1,0,0,0,-1,0,0,0,-1,403848,403850,403849,-1,2016-01-21 22:00:11,2016-01-21 22:00:11,2016-01-21 22:00:11,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,33671,False,627166,False,16729,414434,260329,-1,-1,-1,89.0,133.0,0,235200.0,33600.0,1041600.0,89.0,0,1
2016-01-22,2016-01-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,3,25525,3,29206,25525,652691,0,652691,59196,1,w4,25525,0,62877,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,Below Trend,-1,01/23 00:00:00 CST,02/01 00:00:00 CST,w4,0,2016-01-28 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,24875,388909,234804,-1,0,0,0,-1,0,0,0,-1,562547,562549,562548,-1,2016-01-22 22:00:09,2016-01-22 22:00:09,2016-01-22 22:00:09,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,False,59196,False,652691,False,24875,388909,231123,-1,-1,-1,88.0,0.0,0,235200.0,33600.0,1041600.0,88.0,0,1
2016-01-23,2016-01-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,0,0,0,0,0,656372,0,656372,62877,0,w4,0,0,62877,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,On Track,Below Trend,-1,01/24 00:00:00 CST,02/01 00:00:00 CST,w4,0,2016-01-28 00:00:00,-1,Contract,Contract,Contract,-1,-1,-1,-1,-1,-1,-1,50400,385228,231123,-1,0,0,0,-1,0,0,0,-1,699444,699446,699445,-1,2016-01-23 18:30:09,2016-01-23 18:30:09,2016-01-23 18:30:09,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,False,59196,False,652691,False,50400,385228,231123,-1,-1,-1,85.0,0.0,0,235200.0,33600.0,1041600.0,84.0,0,0
