,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/13 00:00:00 MDT,,MTN ULSD #2,Daily,3,2015-05-12 16:36:54,120763,Mansfield,2015-05-12
1,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),47530,42470,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,3,2015-05-12 16:36:54,120765,Mansfield,2015-05-12
2,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),9005,13495,,,05/15 00:00:00 MDT,,MTN ULSD #2,Weekly,3,2015-05-12 16:36:54,120764,Mansfield,2015-05-12
3,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/14 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-13 13:27:12,126185,Mansfield,2015-05-13
4,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),47530,42470,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-13 13:27:12,126187,Mansfield,2015-05-13
5,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),9005,13495,,,05/15 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-13 13:27:12,126186,Mansfield,2015-05-13
6,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),14204,-8580,,,05/14 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-14 11:12:53,128773,Mansfield,2015-05-14
7,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),61734,28266,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-14 11:12:53,128775,Mansfield,2015-05-14
8,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),23209,-709,,,05/15 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-14 11:12:53,128774,Mansfield,2015-05-14
9,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/16 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-15 12:31:03,133285,Mansfield,2015-05-15
10,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),61734,28266,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-15 12:31:03,133287,Mansfield,2015-05-15
11,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),0,22500,,,05/22 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-15 12:31:03,133286,Mansfield,2015-05-15
12,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),9499,-3875,,,05/16 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-16 10:12:19,137663,Mansfield,2015-05-16
13,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),71233,18767,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-16 10:12:19,137665,Mansfield,2015-05-16
14,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),9499,13001,,,05/22 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-16 10:12:19,137664,Mansfield,2015-05-16
15,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/18 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-18 10:12:17,143186,Mansfield,2015-05-18
16,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),71233,18767,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-18 10:12:17,143188,Mansfield,2015-05-18
17,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),9499,13001,,,05/22 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-18 10:12:17,143187,Mansfield,2015-05-18
18,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/20 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-19 04:50:29,149603,Mansfield,2015-05-19
19,Tesoro,Contract,,Limited,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),71233,18767,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-19 04:50:29,149605,Mansfield,2015-05-19
20,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),9499,13001,,,05/22 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-19 04:50:29,149604,Mansfield,2015-05-19
21,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/21 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-20 08:53:11,158049,Mansfield,2015-05-20
22,Tesoro,Contract,,Low,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),81235,8765,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-20 08:53:11,158051,Mansfield,2015-05-20
23,Tesoro,Contract,,Low,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),19501,2999,,,05/22 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-20 08:53:11,158050,Mansfield,2015-05-20
24,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/22 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-21 08:04:59,163303,Mansfield,2015-05-21
25,Tesoro,Contract,,Low,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),85435,4565,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-21 08:04:59,163305,Mansfield,2015-05-21
26,Tesoro,Contract,,Out,,UNBRANDED CONTRACT,,22500,MTN - BOISE-TSO (FKA:NWTC Chev),23701,-1201,,,05/22 00:00:00 MDT,,MTN ULSD #2,Weekly,1,2015-05-21 08:04:59,163304,Mansfield,2015-05-21
27,Tesoro,Contract,,Available,,UNBRANDED CONTRACT,,5625,MTN - BOISE-TSO (FKA:NWTC Chev),0,5625,,,05/22 00:00:00 MDT,,MTN ULSD #2,Daily,1,2015-05-22 00:43:31,163947,Mansfield,2015-05-22
28,Tesoro,Contract,,Low,,UNBRANDED CONTRACT,,90000,MTN - BOISE-TSO (FKA:NWTC Chev),85435,4565,,,06/01 00:00:00 MDT,,MTN ULSD #2,Monthly,1,2015-05-22 00:43:31,163949,Mansfield,2015-05-22
