,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,BP,Contract,,Available,200%,Channel: 50 - Commercial,10000,20000,CHATTAHOOCHEE GA - BP (PLANT 4029),14712,5288,0,0,12/02 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-01 22:00:10,9237869,Mansfield,2015-12-01
1,BP,Contract,,Available,110%,Channel: 50 - Commercial,70000,77000,CHATTAHOOCHEE GA - BP (PLANT 4029),55109,21891,0,0,12/02 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-01 22:00:10,9237870,Mansfield,2015-12-01
2,BP,Contract,,Out,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),22509,-3155,0,0,12/03 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-02 22:00:10,9291203,Mansfield,2015-12-02
3,BP,Contract,,Out,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),22509,52007,0,0,12/09 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-02 22:00:10,9291204,Mansfield,2015-12-02
4,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),5748,13606,0,0,12/04 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-03 22:00:08,9344985,Mansfield,2015-12-03
5,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),28257,46259,0,0,12/09 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-03 22:00:08,9344986,Mansfield,2015-12-03
6,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),14495,4859,0,0,12/05 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-04 22:00:10,9397616,Mansfield,2015-12-04
7,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),42752,31764,0,0,12/09 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-04 22:00:10,9397617,Mansfield,2015-12-04
8,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),0,19354,0,0,12/06 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-05 22:00:11,9450187,Mansfield,2015-12-05
9,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),42752,31764,0,0,12/09 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-05 22:00:11,9450188,Mansfield,2015-12-05
10,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),0,19354,0,0,12/07 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-06 22:00:12,9486986,Mansfield,2015-12-06
11,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),42752,31764,0,0,12/09 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-06 22:00:12,9486987,Mansfield,2015-12-06
12,BP,Contract,,Available,200%,Channel: 50 - Commercial,9677,19354,CHATTAHOOCHEE GA - BP (PLANT 4029),0,19354,0,0,12/08 00:00:00 EST,9677,DIESEL,Daily,10,2015-12-07 22:00:12,9532072,Mansfield,2015-12-07
13,BP,Contract,,Available,110%,Channel: 50 - Commercial,67742,74516,CHATTAHOOCHEE GA - BP (PLANT 4029),42752,31764,0,0,12/09 00:00:00 EST,67742,DIESEL,Weekly,10,2015-12-07 22:00:12,9532073,Mansfield,2015-12-07
