,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_Daily,base_gallons_Weekly,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_Daily,beginning_gallons_Weekly,en_allocation_status_Daily,en_allocation_status_Weekly,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_Daily,alerts_ratability_Weekly,next_refresh_date_Daily,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_Daily,en_account_type_Weekly,NRB_Daily,next_refresh_base_gallons_Daily,next_refresh_base_gallons_Weekly,remaining_gallons_Daily,remaining_gallons_Weekly,additional_gallons_allowed_Daily,additional_gallons_allowed_Weekly,additional_gallons_remaining_Daily,additional_gallons_remaining_Weekly,staging_id_Daily,staging_id_Weekly,execution_date_Daily,execution_date_Weekly,customer_name_Daily,customer_name_Weekly,base_gallons_Monthly,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,beginning_gallons_Monthly,en_allocation_status_Monthly,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,alerts_ratability_Monthly,next_refresh_date_Monthly,NRB_Monthly,next_refresh_base_gallons_Monthly,remaining_gallons_Monthly,additional_gallons_allowed_Monthly,additional_gallons_remaining_Monthly,execution_date_Monthly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2016-01-01,2016-01-01 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6480,45360,1,0,3,0,0,29705,1,w1,0,0,0,12960,49896,Available,Available,200%,200,110%,110,-1,-1,01/02 00:00:00 CST,w1,0,2016-01-06 00:00:00,Contract,Contract,6480,6480,45423,12960,20191,0,0,0,0,11386861,11386862,2016-01-01 22:00:12,2016-01-01 22:00:12,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,45360,12960,0,49896,False,True,0,False,0,0,12960,0,49896,-1,-1,-1,-1,0.0,0,45360.0,6480.0,200880.0,-1,1,1
2016-01-02,2016-01-02 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6480,45360,3,44705,3,8701,8701,38406,1,w1,8701,0,2402,12960,49896,Available,Available,200%,200,110%,110,-1,-1,01/03 00:00:00 CST,w1,0,2016-01-06 00:00:00,Contract,Contract,6480,6480,45423,4259,11490,0,0,0,0,11438925,11438926,2016-01-02 22:00:08,2016-01-02 22:00:08,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,45360,12960,0,49896,False,False,44705,False,0,0,-31745,0,47494,-1,-1,-1,-1,800.0,0,45360.0,6480.0,200880.0,-1,0,0
2016-01-03,2016-01-03 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6480,45360,0,6299,3,6299,6299,44705,0,w1,6299,0,44705,12960,49896,Available,Available,200%,200,110%,110,-1,-1,01/04 00:00:00 CST,w1,0,2016-01-06 00:00:00,Contract,Contract,6480,6480,45423,6661,5191,0,0,0,0,11491941,11491942,2016-01-03 22:00:12,2016-01-03 22:00:12,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,45360,12960,0,49896,False,False,51004,False,0,0,6661,0,5191,-1,-1,-1,-1,0.0,0,45360.0,6480.0,200880.0,-1,0,0
2016-01-04,2016-01-04 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6480,45360,1,5903,3,17004,17004,61709,1,w1,17004,0,50608,12960,49896,Available,Available,200%,200,110%,110,-1,-1,01/05 00:00:00 CST,w1,0,2016-01-06 00:00:00,Contract,Contract,6480,6480,45423,4458,-3311,32000,32000,23498,23498,11612334,11612335,2016-01-04 22:05:35,2016-01-04 22:05:35,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,45360,12960,0,49896,False,False,56907,False,0,0,7057,0,-712,-1,-1,32000,-1,0.0,0,45360.0,6480.0,200880.0,-1,0,0
2016-01-05,2016-01-05 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6480,45360,1,3601,0,11101,11101,72810,1,w1,11101,0,54209,12960,49896,Available,Available,200%,200,110%,110,-1,-1,01/06 00:00:00 CST,w1,0,2016-01-06 00:00:00,Contract,Contract,6489,6489,45423,12960,-3311,32000,32000,12397,12397,11790637,11790638,2016-01-05 22:05:01,2016-01-05 22:05:01,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6480,0,45360,12960,0,49896,False,False,60508,False,0,0,9359,0,-4313,-1,-1,32000,-1,0.0,100,45360.0,6480.0,200880.0,-1,0,0
2016-01-06,2016-01-06 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6489,45423,0,7500,0,7500,7500,7500,0,w2,7500,0,7500,12978,49965,Available,Available,200%,200,110%,110,-1,-1,01/07 00:00:00 CST,w2,0,2016-01-13 00:00:00,Contract,Contract,6489,6489,45423,5478,42465,0,0,0,0,11943561,11943562,2016-01-06 22:10:25,2016-01-06 22:10:25,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,45423,12978,0,49965,True,True,7500,False,0,0,5478,0,42465,-1,-1,-1,-1,133.0,0,45423.0,6489.0,201159.0,-1,0,0
2016-01-07,2016-01-07 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6489,45423,3,21298,0,12800,12800,20300,1,w2,12800,0,11802,12978,49965,Available,Available,200%,200,110%,110,-1,-1,01/08 00:00:00 CST,w2,0,2016-01-13 00:00:00,Contract,Contract,6489,6489,45423,178,29665,0,0,0,0,12103779,12103780,2016-01-07 22:05:20,2016-01-07 22:05:20,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,45423,12978,0,49965,True,False,28798,False,0,0,-8320,0,38163,-1,-1,-1,-1,400.0,0,45423.0,6489.0,201159.0,-1,0,0
2016-01-08,2016-01-08 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6489,45423,0,8498,0,8498,8498,28798,0,w2,8498,0,28798,12978,49965,Available,Available,200%,200,110%,110,-1,-1,01/09 00:00:00 CST,w2,0,2016-01-13 00:00:00,Contract,Contract,6489,6489,45423,4480,21167,0,0,0,0,12253498,12253499,2016-01-08 22:04:58,2016-01-08 22:04:58,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,45423,12978,0,49965,True,False,37296,False,0,0,4480,0,21167,-1,-1,-1,-1,133.0,0,45423.0,6489.0,201159.0,-1,0,0
2016-01-09,2016-01-09 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6489,45423,3,14800,0,8500,8500,37298,1,w2,8500,0,30998,12978,49965,Available,Available,200%,200,110%,110,-1,-1,01/10 00:00:00 CST,w2,0,2016-01-13 00:00:00,Contract,Contract,6489,6489,45423,4478,12667,0,0,0,0,12410497,12410498,2016-01-09 22:05:36,2016-01-09 22:05:36,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,45423,12978,0,49965,True,False,52096,False,0,0,-1822,0,18967,-1,-1,-1,-1,267.0,0,45423.0,6489.0,201159.0,-1,0,0
2016-01-10,2016-01-10 00:00:00,BP,Channel: 50 - Commercial,WOOD RIVER IL - BP (PLANT 0449),REGULAR RFG,6489,45423,3,6300,0,6300,6300,43598,0,w2,6300,0,43598,12978,49965,Available,Available,200%,200,110%,110,-1,-1,01/11 00:00:00 CST,w2,0,2016-01-13 00:00:00,Contract,Contract,6489,6489,45423,6678,6367,0,0,0,0,12566500,12566501,2016-01-10 23:44:59,2016-01-10 23:44:59,Mansfield,Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6489,0,45423,12978,0,49965,True,False,58396,False,0,0,6678,0,6367,-1,-1,-1,-1,0.0,0,45423.0,6489.0,201159.0,-1,0,0
