,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-06-11,2015-06-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,3,14799.0,1,14799.0,-1.0,141237.0,0,141237.0,14799,0,w3,-1.0,0,14799,-1.0,-1.0,448560.0,104664.0,-1,-1,Available,Available,-1,-1,150,100%,100,100%,100,-1,-1,On Track,Above Trend,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,307323.0,89865.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,264078,264077,-1,2015-06-11 00:00:00,2015-06-11 14:44:35,2015-06-11 14:44:35,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,104664.0,True,True,0,0,0,0,-1,307323,89865,-1,-1,-1,86.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-12,2015-06-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,169540.0,0,169540.0,43102,0,w3,-1.0,0,43102,-1.0,-1.0,448560.0,104664.0,-1,-1,Available,Available,-1,-1,150,100%,100,100%,100,-1,-1,On Track,Above Trend,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,279020.0,61562.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,279222,279221,-1,2015-06-12 00:00:00,2015-06-12 14:20:57,2015-06-12 14:20:57,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,104664.0,False,False,0,0,0,0,-1,279020,61562,-1,-1,-1,94.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-13,2015-06-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,169540.0,0,169540.0,43102,0,w3,-1.0,0,43102,-1.0,-1.0,448560.0,104664.0,-1,-1,Available,Available,-1,-1,150,100%,100,100%,100,-1,-1,On Track,On Track,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,279020.0,61562.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,321149,321148,-1,2015-06-13 00:00:00,2015-06-13 22:11:07,2015-06-13 22:11:07,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,104664.0,False,False,0,0,0,0,-1,279020,61562,-1,-1,-1,87.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-14,2015-06-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,169540.0,0,169540.0,43102,0,w3,-1.0,0,43102,-1.0,-1.0,448560.0,104664.0,-1,-1,Available,Available,-1,-1,150,100%,100,100%,100,-1,-1,Below Trend,Below Trend,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,279020.0,61562.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,363483,363482,-1,2015-06-14 00:00:00,2015-06-14 22:11:20,2015-06-14 22:11:20,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,104664.0,False,False,0,0,0,0,-1,279020,61562,-1,-1,-1,81.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-15,2015-06-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,199444.0,0,199444.0,73006,0,w3,-1.0,0,73006,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Available,-1,-1,150,100%,100,115%,115,-1,-1,On Track,On Track,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,249116.0,47358.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,414095,414094,-1,2015-06-15 00:00:00,2015-06-15 22:11:33,2015-06-15 22:11:33,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,False,False,0,0,0,0,-1,249116,47358,-1,-1,-1,89.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-16,2015-06-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,219950.0,0,219950.0,93512,0,w3,-1.0,0,93512,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Limited,-1,-1,150,100%,100,115%,115,-1,-1,On Track,On Track,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,228610.0,26852.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,461929,461928,-1,2015-06-16 00:00:00,2015-06-16 22:11:16,2015-06-16 22:11:16,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,False,False,0,0,0,0,-1,228610,26852,-1,-1,-1,92.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-17,2015-06-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,227250.0,0,227250.0,100812,0,w3,-1.0,0,100812,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Limited,-1,-1,150,100%,100,115%,115,-1,-1,On Track,Below Trend,-1,-1,07/01 00:00:00 EDT,w3,0,2015-06-18 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,221310.0,19552.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,512479,512478,-1,2015-06-17 00:00:00,2015-06-17 22:11:20,2015-06-17 22:11:20,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,False,False,0,0,0,0,-1,221310,19552,-1,-1,-1,89.0,-1.0,96.0,104664.0,14952.0,448560.0,-1,0,0
2015-06-18,2015-06-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,3,14701.0,1,14701.0,-1.0,241951.0,0,241951.0,14701,0,w4,-1.0,0,14701,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Available,-1,-1,150,100%,100,115%,115,-1,-1,On Track,On Track,-1,-1,07/01 00:00:00 EDT,w4,0,2015-06-25 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,206609.0,105663.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,563508,563507,-1,2015-06-18 00:00:00,2015-06-18 22:11:19,2015-06-18 22:11:19,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,True,True,0,0,0,0,-1,206609,105663,-1,-1,-1,90.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-19,2015-06-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,249552.0,0,249552.0,22302,0,w4,-1.0,0,22302,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Available,-1,-1,150,100%,100,115%,115,-1,-1,On Track,Below Trend,-1,-1,07/01 00:00:00 EDT,w4,0,2015-06-25 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,199008.0,98062.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,611807,611806,-1,2015-06-19 00:00:00,2015-06-19 22:11:36,2015-06-19 22:11:36,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,False,False,0,0,0,0,-1,199008,98062,-1,-1,-1,88.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-20,2015-06-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,255952.0,0,255952.0,28702,0,w4,-1.0,0,28702,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Available,-1,-1,150,100%,100,115%,115,-1,-1,On Track,Below Trend,-1,-1,07/01 00:00:00 EDT,w4,0,2015-06-25 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,192608.0,91662.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,659951,659950,-1,2015-06-20 00:00:00,2015-06-20 22:11:19,2015-06-20 22:11:19,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,False,False,0,0,0,0,-1,192608,91662,-1,-1,-1,86.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
2015-06-21,2015-06-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,City - PHOENIX AZ,DSL - LSD/ULSD,-1.0,-1.0,448560.0,104664.0,-1.0,0,-1.0,0,-1.0,-1.0,263253.0,0,263253.0,36003,0,w4,-1.0,0,36003,-1.0,-1.0,448560.0,120364.0,-1,-1,Available,Available,-1,-1,150,100%,100,115%,115,-1,-1,Below Trend,Below Trend,-1,-1,07/01 00:00:00 EDT,w4,0,2015-06-25 00:00:00,-1,-1,Contract,Contract,-1,-1.0,-1,448560.0,-1,-1,-1.0,-1.0,185307.0,84361.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1,-1,703251,703250,-1,2015-06-21 00:00:00,2015-06-21 22:11:16,2015-06-21 22:11:16,-1,-1,Mansfield,Mansfield,-1.0,448560.0,104664.0,-1.0,448560.0,120364.0,False,False,0,0,0,0,-1,185307,84361,-1,-1,-1,84.0,-1.0,inf,104664.0,14952.0,448560.0,-1,0,0
