,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,customer_name,date
0,Valero,Contract,On Track,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,150000.0,187500.0,CalJet - Phoenix (B285),22400.0,165100.0,0.0,0.0,05/21 00:00:00 MST,,DSL - LSD/ULSD,10-day,1,2015-05-12 12:54:26,122038,Mansfield,2015-05-12
1,Valero,Contract,Below Trend,Available,150%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,15000.0,22500.0,CalJet - Phoenix (B285),0.0,22500.0,0.0,0.0,05/13 00:00:00 MST,,DSL - LSD/ULSD,Daily,1,2015-05-12 12:54:26,122037,Mansfield,2015-05-12
2,Valero,Contract,On Track,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,450000.0,450000.0,CalJet - Phoenix (B285),155725.0,294275.0,0.0,0.0,06/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,1,2015-05-12 12:54:26,122039,Mansfield,2015-05-12
3,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,150000.0,187500.0,CalJet - Phoenix (B285),103806.0,83694.0,0.0,0.0,05/21 00:00:00 MST,,DSL - LSD/ULSD,10-day,2,2015-05-19 05:47:18,151353,Mansfield,2015-05-19
4,Valero,Contract,Below Trend,Available,150%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,15000.0,22500.0,CalJet - Phoenix (B285),0.0,22500.0,0.0,0.0,05/20 00:00:00 MST,,DSL - LSD/ULSD,Daily,2,2015-05-19 05:47:18,151352,Mansfield,2015-05-19
5,Valero,Contract,On Track,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,450000.0,450000.0,CalJet - Phoenix (B285),237131.0,212869.0,0.0,0.0,06/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,2,2015-05-19 05:47:18,151354,Mansfield,2015-05-19
6,Valero,Contract,Below Trend,Limited,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,150000.0,187500.0,CalJet - Phoenix (B285),126507.0,60993.0,0.0,0.0,05/21 00:00:00 MST,,DSL - LSD/ULSD,10-day,1,2015-05-20 08:41:02,154172,Mansfield,2015-05-20
7,Valero,Contract,Below Trend,Available,150%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,15000.0,22500.0,CalJet - Phoenix (B285),0.0,22500.0,0.0,0.0,05/21 00:00:00 MST,,DSL - LSD/ULSD,Daily,1,2015-05-20 08:41:02,154171,Mansfield,2015-05-20
8,Valero,Contract,On Track,Available,100%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,450000.0,450000.0,CalJet - Phoenix (B285),259832.0,190168.0,0.0,0.0,06/01 00:00:00 MST,,DSL - LSD/ULSD,Monthly,1,2015-05-20 08:41:02,154173,Mansfield,2015-05-20
9,Valero,Contract,Below Trend,Available,125%,MANSFIELD OIL CO O-120032-W/S - UNB Contract,150000.0,187500.0,CalJet - Phoenix (B285),0.0,187500.0,0.0,0.0,06/01 00:00:00 MST,,DSL - LSD/ULSD,10-day,1,2015-05-21 07:53:17,159458,Mansfield,2015-05-21
