,date,supplier_name,account_type,supplier_terminal_name,product_name,base_gallons_10-day,base_gallons_Daily,base_gallons_Monthly,base_gallons_Weekly,lifted_gallons_10-day,lifted_gallons_daily_flag,lifted_gallons_daily_modified,Modified_WeeksByLiftedGallons,lifted_gallons_modified_WeeksByLiftedGallons,lifted_gallons_Daily,Lifted_actual_monthly,lifted_gallons_monthly_flag,lifted_gallons_Monthly,Lifted_actual_weekly,lifted_gallons_weekly_flag,WeeksByLiftedGallons,lifted_gallonsWeekly_modified_aposteriori,Modified_LiftedGallonsaposteriori,lifted_gallons_Weekly,beginning_gallons_10-day,beginning_gallons_Daily,beginning_gallons_Monthly,beginning_gallons_Weekly,en_allocation_status_10-day,en_allocation_status_Daily,en_allocation_status_Monthly,en_allocation_status_Weekly,percentage_allocation_10-day,percentage_allocation_Daily_actual,percentage_allocation_Daily,percentage_allocation_Monthly_actual,percentage_allocation_Monthly,percentage_allocation_Weekly_actual,percentage_allocation_Weekly,alerts_ratability_10-day,alerts_ratability_Daily,alerts_ratability_Monthly,alerts_ratability_Weekly,next_refresh_date_10-day,next_refresh_date_Daily,next_refresh_date_Monthly,Week_switch,Modified_NRD,next_refresh_date_Weekly,en_account_type_10-day,en_account_type_Daily,en_account_type_Monthly,en_account_type_Weekly,next_refresh_base_gallons_10-day,NRB_Daily,next_refresh_base_gallons_Daily,NRB_Monthly,next_refresh_base_gallons_Monthly,next_refresh_base_gallons_Weekly,remaining_gallons_10-day,remaining_gallons_Daily,remaining_gallons_Monthly,remaining_gallons_Weekly,additional_gallons_allowed_10-day,additional_gallons_allowed_Daily,additional_gallons_allowed_Monthly,additional_gallons_allowed_Weekly,additional_gallons_remaining_10-day,additional_gallons_remaining_Daily,additional_gallons_remaining_Monthly,additional_gallons_remaining_Weekly,staging_id_10-day,staging_id_Daily,staging_id_Monthly,staging_id_Weekly,execution_date_10-day,execution_date_Daily,execution_date_Monthly,execution_date_Weekly,customer_name_10-day,customer_name_Daily,customer_name_Monthly,customer_name_Weekly,base_gallons_Daily_Reconciled,base_gallons_Monthly_Reconciled,base_gallons_Weekly_Reconciled,beginning_gallons_Daily_Reconciled,beginning_gallons_Monthly_Reconciled,beginning_gallons_Weekly_Reconciled,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,computedWeekly,sanityComputedWeekly,computedMonthly,sanityComputedMonthly,remaining_gallons_Daily_Reconciled,remaining_gallons_Monthly_Reconciled,remaining_gallons_Weekly_Reconciled,additional_gallons_remaining_Daily_Reconciled,additional_gallons_remaining_Monthly_Reconciled,additional_gallons_remaining_Weekly_Reconciled,Ratability_Monthly,Ratability_Daily,Ratability_Weekly,Synthetic_Base_Weekly,Synthetic_Base_Daily,Synthetic_Base_Monthly,Ratability_Monthly_computed,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
2015-11-11,2015-11-11 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37503,0,37503,37503,265207,0,265207,163703,1,w2,37503,0,163703,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,Below Trend,-1,11/12 00:00:00 CST,12/01 00:00:00 CST,w2,0,2015-11-12 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12897,776393,130297,-1,0,0,0,-1,0,0,0,-1,8127296,8127298,8127297,-1,2015-11-11 19:08:51,2015-11-11 19:08:51,2015-11-11 19:08:51,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,163703,True,0,0,12897,776393,130297,-1,-1,-1,69.0,133.0,0,235200.0,33600.0,1008000.0,-1,1,1
2015-11-12,2015-11-12 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,3,37500,0,37500,37500,302707,0,302707,37500,1,w3,37500,0,37500,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,11/13 00:00:00 CST,12/01 00:00:00 CST,w3,0,2015-11-19 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12900,738893,256500,-1,0,0,0,-1,0,0,0,-1,8186184,8186186,8186185,-1,2015-11-12 23:12:23,2015-11-12 23:12:23,2015-11-12 23:12:23,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,0,0,0,0,12900,738893,256500,-1,-1,-1,73.0,133.0,0,235200.0,33600.0,1008000.0,-1,1,1
2015-11-13,2015-11-13 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,0,26400,0,26400,26400,329107,0,329107,63900,0,w3,26400,0,63900,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,On Track,Below Trend,On Track,-1,11/14 00:00:00 CST,12/01 00:00:00 CST,w3,0,2015-11-19 00:00:00,-1,Contract,Contract,Contract,-1,-1,-1,-1,-1,-1,-1,24000,712493,230100,-1,0,0,0,-1,0,0,0,-1,8212629,8212631,8212630,-1,2015-11-13 11:11:36,2015-11-13 11:11:36,2015-11-13 11:11:36,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,0,0,0,0,24000,712493,230100,-1,-1,-1,73.0,0.0,0,235200.0,33600.0,1008000.0,-1,1,1
2015-11-14,2015-11-14 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,w4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,-1,100,-1,125,-1,-1,-1,-1,-1,-1,-1,w3,1,2015-11-19 00:00:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015-11-14 00:00:00,2015-11-14 00:00:00,2015-11-14 00:00:00,-1,-1,-1,-1,33600,1041600,235200,50400,1041600,294000,True,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,235200.0,33600.0,1008000.0,-1,0,0
2015-11-15,2015-11-15 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,w4,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,-1,100,-1,125,-1,-1,-1,-1,-1,-1,-1,w3,1,2015-11-19 00:00:00,-1,-1,-1,-1,-1,33600,-1,1041600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2015-11-15 00:00:00,2015-11-15 00:00:00,2015-11-15 00:00:00,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False,False,0,0,0,0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1,0,0
2015-11-16,2015-11-16 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37500,3,37500,37500,374107,0,374107,108900,0,w4,37500,0,108900,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,11/17 00:00:00 CST,12/01 00:00:00 CST,w3,0,2015-11-19 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12900,667493,185100,-1,0,0,0,-1,0,0,0,-1,8359367,8359369,8359368,-1,2015-11-16 22:09:46,2015-11-16 22:09:46,2015-11-16 22:09:46,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,False,0,0,0,0,12900,667493,185100,-1,-1,-1,67.0,133.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-17,2015-11-17 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,34000,3,34000,34000,408107,0,408107,142900,1,w4,34000,0,142900,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,11/18 00:00:00 CST,12/01 00:00:00 CST,w3,0,2015-11-19 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,16400,633493,151100,-1,0,0,0,-1,0,0,0,-1,8418592,8418594,8418593,-1,2015-11-17 22:10:48,2015-11-17 22:10:48,2015-11-17 22:10:48,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,False,0,0,0,0,16400,633493,151100,-1,-1,-1,69.0,133.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-18,2015-11-18 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,22500,0,22500,22500,430607,0,430607,165400,1,w4,22500,0,165400,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,11/19 00:00:00 CST,12/01 00:00:00 CST,w3,0,2015-11-19 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,27900,610993,128600,-1,0,0,0,-1,0,0,0,-1,8482578,8482580,8482579,-1,2015-11-18 22:09:41,2015-11-18 22:09:41,2015-11-18 22:09:41,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,False,False,0,0,0,0,27900,610993,128600,-1,-1,-1,69.0,0.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-19,2015-11-19 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37500,0,37500,37500,468107,0,468107,37500,1,w5,37500,0,37500,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,11/20 00:00:00 CST,12/01 00:00:00 CST,w4,0,2015-11-26 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12900,573493,256500,-1,0,0,0,-1,0,0,0,-1,8541784,8541786,8541785,-1,2015-11-19 22:08:58,2015-11-19 22:08:58,2015-11-19 22:08:58,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,37500,True,0,0,12900,573493,256500,-1,-1,-1,71.0,133.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-20,2015-11-20 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,30000,0,30000,30000,498107,0,498107,67500,1,w5,30000,0,67500,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,On Track,-1,11/21 00:00:00 CST,12/01 00:00:00 CST,w4,0,2015-11-26 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,20400,543493,226500,-1,0,0,0,-1,0,0,0,-1,8605577,8605579,8605578,-1,2015-11-20 22:11:21,2015-11-20 22:11:21,2015-11-20 22:11:21,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,67500,True,0,0,20400,543493,226500,-1,-1,-1,72.0,0.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-21,2015-11-21 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,0,0,0,0,498107,0,498107,67500,1,w5,0,0,67500,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,11/22 00:00:00 CST,12/01 00:00:00 CST,w4,0,2015-11-26 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,543493,226500,-1,0,0,0,-1,0,0,0,-1,8666470,8666472,8666471,-1,2015-11-21 22:09:52,2015-11-21 22:09:52,2015-11-21 22:09:52,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,67500,True,0,0,50400,543493,226500,-1,-1,-1,68.0,0.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-22,2015-11-22 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,0,0,0,0,498107,0,498107,67500,1,w5,0,0,67500,-1,50400,1041600,294000,-1,Available,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,11/23 00:00:00 CST,12/01 00:00:00 CST,w4,0,2015-11-26 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,50400,543493,226500,-1,0,0,0,-1,0,0,0,-1,8727775,8727777,8727776,-1,2015-11-22 22:10:13,2015-11-22 22:10:13,2015-11-22 22:10:13,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,67500,True,0,0,50400,543493,226500,-1,-1,-1,65.0,0.0,0,235200.0,33600.0,1008000.0,-1,0,0
2015-11-23,2015-11-23 00:00:00,Valero,MANSFIELD OIL CO O-120032-W/S - UNB Contract,Valero-Meraux Refinery (PBMX),DSL - LSD/ULSD,-1,33600,1041600,235200,-1,1,37500,0,37500,37500,535607,0,535607,105000,1,w5,37500,0,105000,-1,50400,1041600,294000,-1,Limited,Available,Available,-1,150%,150,100%,100,125%,125,-1,Below Trend,Below Trend,Below Trend,-1,11/24 00:00:00 CST,12/01 00:00:00 CST,w4,0,2015-11-26 00:00:00,-1,Contract,Contract,Contract,-1,33600,-1,1041600,-1,-1,-1,12900,505993,189000,-1,0,0,0,-1,0,0,0,-1,8791123,8791125,8791124,-1,2015-11-23 22:11:01,2015-11-23 22:11:01,2015-11-23 22:11:01,-1,Mansfield,Mansfield,Mansfield,33600,1041600,235200,50400,1041600,294000,True,True,105000,True,0,0,12900,505993,189000,-1,-1,-1,67.0,133.0,0,235200.0,33600.0,1008000.0,-1,0,0
